,0
39,"[id505790773|Татьяна], наконец то на конец, ты нашлась то на конец! Тань, прости меня, я сёдня не с кафе на Неглинной и даже не с Волхостроя. Я, как привычно, с колхозу, но это не отменяет мою любовь к красной шляпке и к Питеру! Я тя обожаю!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
40,"Достали новость из своих подшивок еще СССР? Это же так важно, что %usernameman% и %usernamewoman% поженились благодаря, как я понимаю СВО. Но имена изменены, все заблюрено. Информативность бесценная, правдивость информации не вызывает сомнения, текст в слащавых клише. Ж - настоящая журналистика."
41,Когда дурость одного полезна для других :))
42,Скоро ими станут туалеты оклеивать...
43,Значит хорошо живёт.
44,молодец женщина а что государство накормить не может своих бойцов ?
45,"[id613334039|Serega], государство может но многие люди от души хотят лично помогать нашим  бойцам."
46,"[id613334039|Serega], оно кормит,но не так,как Ольга.Низкий поклон этой женщине."
47,"[id613334039|Serega], может и кормит, но паек то стандартный, а женщина может еще и что-то вкусненькое дополнительно военным дать"
48,"Моя знакомая тоже занимается приготовлением таких супов, у них разделено - кто-то привозит овощи,  режут их, варят, кто-то засушивает, кто-то рассфасовывает, каждый на своей кухне, а потом отправляют бойцам"
49,Зачем писать 50летняя? О человеке пишете или его данные-рост вес возраст и т д.?
50,"Молодцы, спасибо вам огромное🥰🥰🥰"
51,"Это ж какая у нее кухня, чтобы открыть минипроизводство на 600 человек?"
52,Рукодельница🙏👏👏👏
53,"👏👌👍Спасибо Ольге и всем женщинам, дай бог вашим семьям здоровья🙏🙏🙏Пусть все наши солдаты вернутся домой живыми, здоровыми🙏🙏🙏"
54,"Милые женщины ,дай бог здоровья вам что помогаете нашим бойцам,Слава России🇷🇺🇷🇺🇷🇺🇷🇺"
55,"Я сам лично посылки на сво отправлял на пасху, пекли куличи для ребят с фронта, чтоб тоже с нами отмечали праздник, горд что есть еще такие люди, что разделяют мою позицию"
56,Начни с наведения порядка на своём участке. Сосед без тебя разберётся
57,"По информации из СМИ, в соседней Белоруссии, если хозяин дома не следит за порядком на своём участке и за домом, то этот дом идёт под снос, а участок переходит другому владельцу."
58,"Каким языком это всё написано? Такое впечатление, что Гугл переводчик с иностранного переводил, такая топорная работа."
59,Да из за этого проклятого СВО куча близких и родных не могут быть вместе
60,"[id731983235|Надежда], Клименко, даже фамилиё кончается на ""О"" Пшла в метро!"
61,"Нашёл твою корочку.
Не благодари :))"
62,Так кто мешает быть рядом с дочерью?
63,Всех денег не заработать!!
64,а дочь сама почему к папе не летит?
65,Грустные глаза постоянно
66,Тёлку взяли в оборот?
67,Нада памочъ.
68,
69,Беда то какая..
70,Новичком траванули?
71,"[id782789000|Евгений], от этого ещё никто не умирал😁"
72,
73,Опять Петров и Баширов🤣😁😊
74,Кто это ? Какая - то очередная звезда ?
75,Ольга Либгардт-звезда заголовков(
76,"Это певица , чего поёт?"
77,"Звёзды на небе, а это шуты и скоморохи."
78,"[id74222342|Андрей], это чудо, сыгравышишь на русском! Где у него сын?"
79,"[id74222342|Андрей], на Майми, вместе с Бузовой!"
80,"На святое замахиваетесь, на сына главного патриота? 🤣🤣🤣"
81,Придумывают себе шоу всякие и называют  звёздами никчемных отпрысков
82,"САМИ, НИОЧЕМ, А ДОЧКА, ВНУЧЕК , ЖУЧЕК , ВСЕХ БЕСТОЛКОВОЕ ПОДТЯГИВАЮТ И НАМ ДУРАКАМ ЭТУ ШЛЯПУ ВТЮХИВАЮТ... КОГДА ЭТО БЕЗДАРНОСТЬ ЗАКОНЧИТСЯ 😭😭😭"
83,Повторять слова Киркорова ? Да ладно....
84,
85,Сами собой восторгаются((. Домашнее пение😢
86,Придумывают себе шоу  а мы должны смотреть
87,"Думала всегда что Газманов истенный патриот, а сыновей на СВО не пустил, упал в моих глазах"
88,
89,Продвигают пассивов...реклама двигатель очка
90,Читать будут из подполы - в первоначальном виде))))
91,Евнухи и извращенцы качают свои права. Нужно выдать им землю пусть свое поселение делают и умрут спокойно.
92,
93,"Так и обзовем его,Красная стрелочка)"
94,Санта Барбара   К чему и за чем
95,"Ни она, ни он ничего великого, да даже достойного в кинематографе не создали. Если бы КП не писала о них через день, в связи с их семейными дрязгами, никто бы этих персонажей не вспомнил."
96,"Ну Павел востребован- еще заработает, а о его жене вообще ничего не знала, кроме того, что она его жена😂😂😂"
97,"[id556441524|Марина], да не скажите, она умничка, просто последние годы была в тени и привознлсила мужа"
98,Ёёёёёптить новость то какая. Ежечасно публиковать нужно. Новость то 🤣😂🤣
99,"типа мы свои АЭС закрыли, теперь вы тоже закрывайте"
100,А как же строительство АЭС в Турции ??? Как собираются этому мешать ???
101,
102,"[id334202805|Валера],"
103,Странное совпадение. Только отказались от ядерной энергии и сразу санкции.
104,"Ливерная Колбаса разбушевался. Остановил  АЭС в Германии, чтобы русским насолить🤣🤣🤣"
105,Оказалось что Европа ни чего не делает для данного производства и решили запретить 18 раз не пускать русские танки в европу
106,А как насчёт хохлядских АЭС?
107,жили не тужили . Греты пришли во власть и пиз&ец подкрался незаметно .
108,"вопрос в другом , что не так с ""нашим"" телевидением .... да и с КП тоже !"
109,"[id386687894|Алексей], я бы даже сказал, что с нами не так?
Если на телеке такие «шоу»"
110,"Посмотрел, разочаровался. За всю передачу ни разу не улыбнулся."
111,💩💩💩
112,проигрывает ваньку ? ургант такие шутки гнал что даже его 6 ка хрусталь не смеялся
113,"По Ване скучаю, что бы кто не говорил!"
114,"Ни тот ни другой не в моем вкусе! Какие то они приторные, слащавые и шутки хамоватые, непристойные..!"
115,"[id760561645|Муха], одним словом-румыны"
116,"[id560006993|Рома], точно! Если учесть, как ведут сейчас себя последние!"
117,Нет спасибо 🤢
118,Все глупость !
119,"Не смотрела- оценить не могу...
Но кажется для такого шоу - надо было найти новое лицо..."
120,"Воля кроме своего комеди клаб, или где он там шутил то, не может на большее."
121,"Никогда бы не подумал что вероятность третьей мировой будет обсуждаться на полном серьезе. Это пугает, потому что уже реально не можешь быть уверен, что этого не случится. Нам нужны переговоры и очень срочно"
122,"[id790495218|Петр], переговоры кого и с кем? И предмет переговоров?"
123,"С чего ""обеспокоенность""?! Для чего передавали?!"
124,Типа не знают зачем Зеля просит у них ракеты дальнего действия 😏
125,Как то неумело сливаются.
126,"США медленно ну уверенна идет к третий мировой , меня кажется они доиграются"
127,"Ну когда уже до Белгородской области долетает то да, и не хуже захаровой выразили обеспокоенность."
128,"[id256024255|Денис], до Курской долетают,а это через Белгород,а ПВО наше  не хрена не может засечь"
129,Поздняк метаться ав уроды и начали а сейчас попа жим жим
130,"С чьей. Подачи они наносят удары ,как договорились?"
131,Ядерной войны не будет  так как если это начнеться это будет не война а уничтожения планеты Земля
132,
133,Пусть попробуют
134,а пусть пробуют устроим им большой пионерский солнцепек ..пусть утешут свое любопытство ..каков он общий кошмар !!!!)))...
135,"Поляков губит азарт. Они сейчас очень активны, а зачем, спрашивается? И так получат свою часть пирога со временем, причём те Львов и Луцк, что они получат, будут беспроблемными городами, бандеровщина оттуда постепенно истребляется в Донбассе, так что вместо агрессии полякам бы ещё ""спасибо"" сказать России."
136,"Боженька дай разума этим людям не лезть в эти отношения🙏🙏,чтоб поскорее эта спецоперация закончилась и настал мир на земле. 🙏🙏🙏. Каждый день читая новости, надежда на мир. 🙏"
137,А что Белый дом или Пентагон обозначили это?
138,Типа сейчас их там нет?
139,Да да они то не дураки подгареть от души.......пусть попугают себя утешат.
140,вот после всего этого начерта ходить на работу ???😏😁
141,
142,Еще 60-х годах прошлого века один старый индеец объяснил всё это одному глупому американцу. А тот попытался объяснить это остальным.
143,"Вот для того и созданы разумные существа, что б был наблюдатель. Я в этом давным давно убеждена  . Это ясно без физики и квантовой механики. 
Если никто ничего не видит и не осознает, то все это не имеет смысла."
144,Это уже давно известно есть Вечный он Создатель и Бог а остальное все временное всего лишь испытания где нам дано  время для создания себя для вечного
145,"Как жаль ,что его нет с нами ..сколько б ещё мог сыграть ролей ! Мне он так нравится !"
146,"Замечательный Человек во всём...
очень-очень жаль, что ушёл так рано...
Вечная память, светлая память 🌹🌹🌹🌹🙏"
147,Светлая память🙏🙏🙏
148,"от одной мысли что больше не будет новых ролей и фильмов с ним, налетает грусть и тоска. Не хватает талантливого актера, порядочного человека😪"
149,Великолепный актер
150,Прекрасный артист. Уважаю. Жаль что так сложилось.
151,"Светлая память мужеству, преданного России человеку."
152,"Эххх, хороший актёр был..."
153,Жалко...... Очень
154,🙏🙏🙏
155,А мы не знали! Бот скидывает...
156,"Мне очень жаль, что я это прочитала. Лучше б,  всего этого не знать. ""Откровения"" через много лет доверия не вызывают. Может, не права. 🤔"
157,Комсомолка все исподнее обнюхивает. Самое пошлое издание в стране
158,Жаль😔
159,Люди-то понимают
160,"[id67891866|Michael], а чё понимают то? Я не въехал,"
161,"[id541343831|Ивашка], американские люди понимают, что шайка во главе Пиндостана им врёт."
162,"[id67891866|Michael], да нет такого народа, как "" американские люди"" , есть цель. И чем скорее мы это поймём, тем для планеты будет красивее!"
163,"[id67891866|Michael], Мишка, я в 90е был слишком честным, я топил за страну и взятка за лимон баксов была оскорблением мундира - так меня воспитали! Я до сих пор такой, почему и катаюсь на Ладе, ну еще копейка в гараже стоит, по оперативке досталась.)))"
164,"[id541343831|Ивашка], да, мы коллеги😊"
165,А где же Петров и Баширов!??😎
166,"Ахах, автор канала в Телеграме взломала Пентагон - вот так бы новость, конечно, зазвучала"
167,Задрали уже с этой Пересильд и Вызовом
168,"… ЮЛИЯ ПЕРЕСИЛЬД … 🇷🇺👩‍🚀✨
 
© космодром #Байконур  ... 28 сентября 2021 г."
169,Пересильд молодец.
170,"Не время восхищаться космосом, у нас другие герои - бойцы."
171,Актрисулька!
172,Пересильд - хорошая актриса  .  Но что то ее много стало на информационном поле
173,"научились снимать 3алупу в космосе, 👏"
174,дерьмо на палочке
175,👎🤮
176,"В Роскосмосе (как и в НАСА!) НЕ ЗНАЮТ о том, КТО, ОТКУДА и С КАКОЙ МИССИЕЙ прилетел (ВЕРНУЛСЯ!) в Солнечную систему, и КТО КОНТРОЛИРУЕТ ОКОЛОЗЕМНОЕ ПРОСТРАНСТВО!!!

Подтверждение НАШИХ Открытий:

«ШАР-КОРАБЛИ В ОКОЛОЗЕМНОМ ПРОСТРАНСТВЕ» (НАУЧНАЯ СЕНСАЦИЯ)

Обратите ОСОБОЕ внимание на содержание статьи «UFOs Crowd Ukraine’s Airspace, Astronomers Decide to Study Them In-Depth», где учёные приводят поистине впечатляющие параметры этих ВНЕЗЕМНЫХ ЛЕТАТЕЛЬНЫХ АППАРАТОВ! Таким образом, ШАР-корабли (или ""КОЛЕСНИЦЫ БОГОВ"") действительно контролируют околоземное пространство, однако учёные, исследователи и эксперты всего Мира НЕ ЗНАЮТ о том, КТО, ОТКУДА и С КАКОЙ МИССИЕЙ прилетел (ВЕРНУЛСЯ!) в Солнечную систему! События, о которых мы писали много лет назад, уже произошли, происходят сейчас и неизбежно произойдут в скором Будущем! Всё идёт согласно открытому нами Сценарию... 

Статья «UFOs Crowd Ukraine’s Airspace, Astronomers Decide to Study Them In-Depth» ( НЛО заполонили воздушное пространство Украины, астрономы решили их детально изучить)
Цитата (перевод с английского):
«Исследователи обнаружили, что НЛО летали со скоростью от 3 до 15 градусов в секунду, и зафиксировали их полеты в одиночку, группами и эскадрильями. Наблюдения Фантомов (конкретных НЛО, замеченных астрономами) в тропосфере производятся на расстоянии от 10 до 12 километров. По оценкам, они имеют размер от 3 до 12 метров и могут двигаться со скоростью до 15 километров в секунду. 
В препринте, опубликованном Киевской Главной астрономической обсерваторией совместно с Национальной академией наук, ученые страны видят то, чего не ожидали: чрезмерное количество НЛО . В статье нет ни слова о войне, ни появляется все, что связано с войной. 
Согласно исследованию, « мы видим их повсюду ». Значительное количество объектов носит необъяснимый характер. В статье наблюдения за воздушными явлениями основаны на наблюдениях, проведенных в Национальном астрономическом центре Главной астрономической обсерватории Украины в Киеве и селе Винаровка к югу от Киева. В исследовании исследователи описывают тип НЛО, называемый фантомом , который представляет собой полностью черный объект, который не излучает излучение и поглощает все падающее на него излучение. Исследователи также отметили, что наблюдаемые НЛО настолько быстры, что их сложно сфотографировать. В результате исследователи использовали станции наблюдения за метеорами в Киеве и Винарёвке, чтобы выполнить то, что им нужно было сделать. В документе авторы написали: «Мы разработали метод наблюдения, который учитывает высокие скорости объектов, которые мы наблюдаем». Наблюдения были разделены учеными на две категории: космические и фантомные . Благодаря своей светящейся природе космические объекты ярче фона неба. Фантом представляет собой темный объект с контрастностью от нескольких до примерно пятидесяти процентов. Ученые наблюдали странные объекты, движущиеся в небе, с помощью камер, расположенных примерно в 75 милях друг от друга . Исследователи обнаружили, что НЛО летали со скоростью от 3 до 15 градусов в секунду , и зафиксировали их полеты в одиночку, группами и эскадрильями.Наблюдения Фантомов в тропосфере производятся на расстояниях от 10 до 12 километров . По оценкам, они имеют размер от 3 до 12 метров и могут двигаться со скоростью до 15 километров в секунду . Ракета, ракета или другой предмет, связанный с войной, — самое простое объяснение. Несмотря на это, ученые утверждают, что их природа неясна. Нам должна быть очень любопытна природа этих объектов, присутствие которых на Земле, вероятно, восходит к древним временам.» (конец цитаты)

С уважением,
Михаил и Ирина Брагины

Москва, Россия"
177,"[id243635901|Михаил], не осилил , буков много..."
178,👍👍👍❤
179,
180,Ибо не фиг ходить утыркам где не положено 😬😬😬
181,"Значит все таки все меры были приняты, усилена охрана границ, что радует"
182,Здорово! Надо всю границу заминировать!
183,Чисто в Репертуаре VK
184,Это АДМИН. VK
185,"Если это воспитанники коррекцион.школы,как полагают местные,то с них,взятки гладки."
186,Ужас
187,"Прочитав и версия, что это проделки учеников из коррекционной школы маловероятно. Я как практикующий эзотерик, увидел там некие моменты, которые делаются в черной магии и некоторые описанные артефакты не могли сделать воспитанниками школы, т.к. в инете такого тоже найти сложно. Поэтому думаю, что там есть некая сообщество или один чернушник."
188,Молодец! Работает на своём месте!
189,"Пусть работают где хотят. в забой уходят, литейщиками, пожар тушат.А то некоторые альтернативно одарённые не верят, что эти запреты нацелены на защиту женского здоровья."
190,"В 1975-м пришёл я в мех.цех на военный завод и ахнул .
На всех громадных токарно-револьверных станках работали женщины. Ну, правда , наладчиками были всё-таки мужики грамотные и с большим стажем.
Но точить заготовки на этом мариупольском мамонте - занятие не из приятных. Сталь-бронза-латунь. Хлыст-пруток в него заправлять надо каждый час, а он, гадюка килограммов сорок.
И восемь часов на ногах. Правда в тапочках, но !
Варикоз был у каждой второй.
А ещё на фрезерном участке- женщины, на резьбонакатке- женщины, в мойке с паром с сульфофрезолом- женщины...твою ж мать..
Но многие получали больше мужиков. Было такое.
Нет, не женское это дело. В ОТК- пожалуйста. В тех.бюро- милости просим. Да хоть в склад инструменты выдавать.
Но только не к станку.
."
191,Надо отменить запреты. Сейчас это дискриминация.
192,Ужас😡
193,Полежит в психушке и выпустят.
194,"[id505790773|Татьяна], Тань, что за хрень? Я тя обожаю!Ну ты же знаешь, что я с колхозу и и машинка у меня Лада, но н не вольва какая то, и в сервисе работает брат, который скатался на войну н недавно. Так что я тя люблю!!!!!!!!!!!!!!!!!!!!"
195,"[id541343831|Ивашка], Такое впечатление,что я сошла с ума. Какая жалость.Ты вообще о чем??? Мы с тобой сегодня и не общались."
196,"[id505790773|Татьяна], значит, лапочка, ты у меня в уме.!!"" Прости, Пасха. Хоть я и еретик, но друзья веруют..."
197,"[id541343831|Ивашка], Тады спасибо,значит не свихнулась.Какое счастье.🤣"
198,"[id505790773|Татьяна], как я тебя ещё нашёл на просторах Вселенной, питерскую девочку и колхозник. Я, который, машину самогоном!!!!!!!!!!!!!!!!!! заправлял вчера и и девочка с Эрмитажа. Я тя обожаю!!!!!!!!!"
199,"[id505790773|Татьяна], я сёдня не в адеквате немножко, даже вырубил ноут, но именно из за тебя залез!.Прости, если чё не так!"
200,"[id541343831|Ивашка], 🤗🤗🤗"
201,"Дроздова, проздравь меня, коммент ботяря убирает, личка недоступна, а жаль."
202,Что так мало светит? За это пожизненно.
203,"Почему об этом не орала!? Нравилось, что-ли!? 🤔"
204,"[id465670693|Евгений], и у меня такие же мысли. Идёт к тёте, где её ждёт такой дядя."
205,Тут в коментах тоже люди немного не в себе
206,Ужас
207,Ничего Святого не осталось
208,Даже в комментариях
209,"Год нас насиловал,а она туда ходила...
Необъяснимо..."
210,"Нет к ней уважения , эти люди потеряли и доверие и уважение"
211,С юбилеем! Счастья🌷🌷🌷
212,тьфу на них!!!
213,С юбилеем 🌹🌹🌹
214,Называется поздравили с днём рождения 😐 перечисли достижения 🤔
215,Вот достали своим бельём трясти?! 😢
216,"Она так молодо выглядит.
Всем бы так выглядить в её то годы.
Молодец.
Валерия,С днём Рождения.
С юбилеем 💥🔥🌷💐🌹💜"
217,"[id627069425|Diana], были бы деньги,вот без денег попробовали так выглядеть."
218,"[id786866536|Юлия], можно и без денег выглядить так,если захочешь"
219,"[id627069425|Diana], А, на, что?"
220,"[id786866536|Юлия],  стате,  а что в этом такого что девушку выкладываются во внешность.Что бы выглядить сногсшибательно ,для себя"
221,"[id627069425|Diana], Какая генетика, скоро как Леонтьев, не улыбнуться, не моргнуть, покушать проблемы."
222,"[id469307987|Владимир], я с вами полностью согласна,у всей нашей попсы сплошная ,, генетика,,все переделанные вдоль и поперек,все как под копирку."
223,"[id786866536|Юлия], да, деньги есть, уродуют Себя, Придурки, а больше, никак не назовешь и не Обзовешь, но Жизнь покажет."
224,"[id786866536|Юлия], у Долиной есть деньги но в свои 67 выглядит на 80 (на лицо)"
225,"Столько лет на сцене, а нет не одной запоминающей песни и голос не запоминающийся. Всё как у всех нынешних звездунов. Так и не смогла обрести свой голос и свои хиты, хотя бы один. Не интересно на неё не смотреть, не слушать"
226,"[id750355136|Вера], самый "" лучший"" хит "" самолёт"",там не голоса,ни образа,ничего...Сейчас,хоть,голосить стала!А самое главное,нет ни одного мероприятия,ни одного,где бы не было её, Пригожин работает!"
227,"Что ж вы злые такие? Она красивая, талантливая, зачем вам хиты?,  на неё приятно смотреть и слушать!  Я её люблю и желаю счастья и здоровья!!!"
228,С днём рождения Валерия здоровья и новых хитов
229,Белка
230,"[id707484889|Сергей], на стрелке"
231,Это она ещё на проводника жд поезда комиссию не сдавала
232,Актриска!
233,Молодец 👍
234,"шума не многовато ли ?
После рекламы провального кинА ""Т-34"" можно и поскромнее."
235,Лажа
236,Чем больше они рекламируют тем меньше хочется смотреть.
237,"Абрамович, разве не купил полёт, для неё без всяких кастингов? Раскручивается маховик рекламы фильма ""Вызов""? Терешкова нервно курит в сторонке."
238,У большинства в очко иголка не пролезит  чтоб  в космос полететь первоходу. Это тут все все могут.
239,"А то что например арматы нет, это не дискредитирует армию?"
240,"[id748905947|Андрей], а тебе хочется, чтоб её использовали или как?"
241,"[id748905947|Андрей], та вот же"
242,"Не чего было возвращаться из США в Россию , чтобы здесь гадить"
243,"[id298551544|Яна], К. не гадил. Гадит бородин. Уже в ГД по нему подняли вопрос. Он так старался туда попасть, что перестарался. Прокуратура обязана принять заявление и провести проверку. Так и сделает. И откажет доносчику в связи с отсутствием инкриминируемых действий. Мне этот актёр по-барабану, но будет так."
244,"[id324935579|Ольга], мне тоже,да и не только он,Арбенину,Басту Бородин тоже обвиняет."
245,Гадюшник зашевелился.Начинается охота на ведьм
246,Армию никто не сможет дискредитировать. Она состоит из народа. А доносчики у нас и есть самые гадкие люди
247,Снова-здорово! Он всем ответил! КП - АУ!!!
248,Проверить необходимо!
249,Фсё! Считай он уже иноагент как минимум!
250,Сергей а кто если врет публично и с какой целью он это делает
251,"Ну вот и хорошо, перед законом должны быть все равны независимо от должностей, профессии и так далее. 
Вот наличие состава преступления и проверит прокуратура, а степень вины и наказание может определить только суд.
Если кто не знал то именно так работает правовое государство."
252,Да всех понауехавших без лжи западлянцы не принимают🤷‍♂
253,Всем козлам обидно из-за козла актёра!
254,Российский бюджет этого бы уже не выдержал.
255,Народные денежки вых@ивают в космический мусор.
256,А был ли мальчик?
257,Ну вот СМИ принадлежащем...Простым людям СМИ не принадлежат. Взрослеет Ксюша .Взрослеет.
258,"А каким макаром ""простым людям""Может принадлежать СМИ?😇"
259,"[id164408630|Владимир], написано ""в принадлежаВшем"", т.е. в прошедшем времени."
260,"[id324935579|Ольга], да хоть в будущем."
261,Тьфу на них! Да и всё!
262,"НастЬка врушка ,живущая за счет банков😉😉"
263,"Злорадствует Ксюша:)), не у ней же, можно и порадоваться:)"
264,"Народу ни одна, ни другая кашолки не нужны! Вам больше не о чем и не о ком писать? Что вы всё пиарите их?😡😡😡"
265,"[id646848187|Гагик], дак это самое....кушать хочется.
А нынче заработать можно только на рекламе того что нам без надобности."
266,"[id646848187|Гагик], так КП не ценит и не уважает своих читателей, абсолютно игнорирует просьбы прекратить мусолить 10-15 сомнительных людей и начать работать честно, прикладывая труд и журналистские способности в написании интересных статей. Сотни просьб прекратить уподобляться спид-инфо."
267,"Такое впечатление, что открыл пьесу и в начале каждого акта читаешь: те же и Герасим… Будет от них покой когда-нибудь? Хватит постить пи…ов"
268,
269,Какое кому дело до чужого тела?
270,Вот действительно  её какое собачье дело что ц Волочковой
271,Интересная картина: лошадь на пьяном шпагате
272,событие которое они оба будут помнить всю жизнь !!!! )
273,"[id168337423|Светлана], действительно,такое не забывается."
274,👍
275,Вот это патриотическое воспитание!
276,🙏🙏🙏🙏
277,"Прошу Всевышнего, чтоб все  наши дети росли и гордились нашими воинами и брали с них пример, чтоб научились защищать свою родину от всякой нечисти, росли настоящими мужами и женщинами, а не какие нибудь родителями 1 и 2"
278,
279,😇
280,"Умничка ,нашим мальчикам нужна поддержка ,очень нужна ,мы молемся за вас милые наши мальчики и ждем вас дома .
ЗДОРОВЬЯ ВАМ.🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏"
281,"И ведь это уже НЕ ПЕРВЫЙ ПОДОБНЫЙ СЛУЧАЙ! Вот, бойцы в отпуске находят того, кто им, так сказать, амулет отправил в виде письма, рисунка... Прямо слезы наворачиваются"
282,"Меня одну эта новость пугает?! 
Получается, о наших детях могут думать не пойми кто(пусть даже герои), не пойми что да ещё и при желании найти."
283,"[id181945127|Зарина], у тебя с головой все в порядке))"
284,"[id240775607|Надежда], видимо порядка больше чем  у вас."
285,"Очередная ""груша""?😜"
286,"[id462198756|Бернгард], первую жену он и пальцем не трогал, а вот следующих..."
287,Зачем он всегда женится?
288,"По рукам пошёл... 
Нет доверия"
289,Остекленевший взгляд
290,"Грубо скажу, но как иначе? Горбатого могила исправит. Простите. 😡"
291,"[id699987363|Галина], а зачем ему исправляться, его и так любят 😖"
292,"""вывел возлюбленную в свет"" - фраза подходит когда шавку (маленькую собачку) выводят на поводке погулять.🤣"
293,
294,
295,"[id282040382|Дед],"
296,"[id635396451|Михаил], точно"
297,Петь разрешить только в кабаках при полутонах и обезательно в маске.
298,Верная Рука- друг индейцев
299,🤣
300,Мда...
301,Какая она певица 😱
302,"Ну-ну. Взять бы всех таких, кто не имея хорошего вокала, имеет мнение, что он у него есть, да отправить за 101-й километр... Зима закончилась, коты уже под окнами горланят, но скоро и алкашня откроет сезон ночного пения, и вот такие, вроде Бузовой. Выглянешь, бывает, в окно - ползут из клуба в полувменяемом состоянии, зато глотки надрывают так, что мёртвого разбудят."
303,Сам себя не похвалиш не кто не похвалит 😄
304,
305,"Вот пока не скажешь на всю страну, что у тебя красивый голос и абсолютный слух - никто ж и не догадается!🤣🤣🤣"
306,"У нас одна сотрудница настолько была лояльная,что с инсультом слегла. И все  потому,что мать-одиночка боялась потерять место.  Теперь на её место ищут другого такого же лояльного,а ей 10 т р материальная помощь и до свидания."
307,"[id633400629|Надежда],"
308,"Лояльных в природе не существует.
Есть исполнительные. У человека всегда присутствует чувство долга, и он просто выполняет свои обязанности.
А этим пытаются пользоваться в своих шкурных интересах. Как руководство, так и коллеги по работе.
Я был таким, исполнительным. И остался таким, даже на пенсии. Не стоит никому злоупотреблять исполнительностью работника. Он сам знает что и как должен сделать. Иногда в ущерб своему комфорту или отдыху.
А если кто перегибал палку, то мог схлопотать от меня в рыло. Без предупреждений и угроз, молча-тык !
Потом долго и тупо соображали : как это ? что за метаморфоза ? А всё просто: надо маленько трезво соображать и ситуацию примеривать на себя. ( это я обращаюсь к руководству мелкого и чуть выше мелкого уровня).
Вот потому-то моя трудовая книжка ну вся ! вся буквально ! исписана статьями номер 33 КЗОТ.
Зато вот сейчас лафа.
Никто не заставляет высунув язык бежать на "" горбилово"" к восьми утра и не грозит штрафами за опоздание, никто не орёт :"" Почему сидим, почему курим? "" Никто не навяливает за ползарплаты обязанности ещё двоих...красота.....однако-двако-трико..
А я как работал , так и работаю. Сам поставил цель, определил задание, сам скомплектовал и сам выполнил.
Вот почему так ? Кто объяснит ?
Мой совет : если подставили шею под хомут, то не подставляйте ещё и спину под седло, а подмышки под оглобли."
309,"Раньше за лояльность премии выписывали, а сейчас нагрузку увеличивают за ту же зарплату. Лучше всех в колхозе работала лошадь, но председателем она все же не стала.!!!"
