,0
80,"[id446168240|Алексей], ясно, благодарю. Проверил на сайте, выдало названия."
81,"Решил тож проверить, но он просто выдал торрент-сайты сразу, пон"
82,"[id446168240|Алексей],"
83,"[id298507708|Рафаэль],"
84,Можно сразу на сайте Роскомнадзора посмотреть список всех заблокированных сайтов
85,"[id19314151|Николай], рил"
86,"[id245939291|Асет], разве с оф. сайта не вылетает?"
87,"[id446168240|Алексей], что такое калька?"
88,в натуре работает
89,"[id103702191|Олег], и ведь самое забавное это то, что он не только показал сайты, так еще и рассказал про них немного 🤔"
90,а что так можно было?
91,Винные кирпичи?
92,Ей вернули другой мяч
93,"[id188519715|Артем], да ладно,  она не узнает"
94,"[id188519715|Артем], вряд ли кто то пришёл с поддельным мечем
+ можно понять что это именно он"
95,"[id544644359|Виктория], ага да, вряд ли кто то с мячом туда ходит, конечно. А понять то проще простого, естественно"
96,Я бы себе забрала мячик..
97,"[id689447716|Аня], не убивай веру в человечество"
98,"[id473267665|Егор], та лан, зай, я угораю."
99,"[id188519715|Артем], она пустила по стадиону поддельный🍷🗿
(видать у этого парня училась) 
https://youtu.be/Wb3rYxv6vbk"
100,"[id188519715|Артем], баскетбольный"
101,"[id544644359|Виктория], ну вообще с холодным оружием нельзя на стадионы"
102,"[id188519715|Артем], ну зачем ты им рассказал"
103,"Россия когда где-то появилось что-то ценное, под охраной на учёте и тд:"
104,"[id275169129|Михаил], плохо, плохо. Три по приплетанию"
105,"[id438654817|Кирилл], эммм какое приплетание? Я пошутил просто😐"
106,"[id438654817|Кирилл], у ваших идиотов не лучше, который к любой херни пишут ыыы Украина"
107,"[id438654817|Кирилл], так это база"
108,"[id682566380|Tomas], Хрюкович, родителей в школу"
109,"[id438654817|Кирилл], гуляй дурачок, я не с Украины"
110,"[id275169129|Михаил], действительно, где приплетание)"
111,"[id682566380|Tomas], не ври, про Хохлов пишут только если на пикче есть свинка 🌝"
112,"[id682566380|Tomas], но Хрюкаешь же?"
113,"[id438654817|Кирилл], кстати, что и требовалась доказать, что-то плохое ( хотя где же ) сказать про Россию, так ваши свинские натуры и вылезут, печально"
114,"Вставить мем с Таносом ""Невозможно"""
115,"[id31024861|Руслан],"
116,"[id31024861|Руслан],"
117,"[id535456592|Fortvile],"
118,
119,"[id603627155|Георгий], совок, ты развалился)"
120,
121,"[id603627155|Георгий],"
122,"[id603627155|Георгий],"
123,"Лучше бы её по кругу пустили, а не мячик."
124,"[id44319786|Александр], или твою мать"
125,"[id44319786|Александр], Уважуха"
126,"[id44319786|Александр], удаляйся"
127,"[id44319786|Александр], типикал рашн мафака"
128,... Чтобы родился ещё один Александр Якуба?
129,Запустить бы заново туда ядерки.
130,"[id603627155|Георгий], просто дай мне уже пульт"
131,"[id603627155|Георгий], Дмитрий Анатольевич, ну не начинайте..."
132,"[id274758482|Илья],"
133,"[id603627155|Георгий],"
134,"[id561289251|Kim],"
135,"[id660971560|Паша],"
136,"[id274758482|Илья], Димасик который не смог. Пока что 😃
А ведь сотрудники ФСО держат чемодан в крепких руках)"
137,"[id603627155|Георгий], сообщество больных идиотов"
138,
139,"[id603627155|Георгий], мем🧕💣💥✈️🏢🏢🔥🔥🔥"
140,"[id603627155|Георгий],"
141,
142,"Чел, который подменил мяч и забрал настоящий:"
143,"[id241555649|Adam], так а какая разница то... Если на нем подписи нет, то и разницы никакой, ибо тут важно событие, а не объект (мяч)"
144,"[id98643304|Никита], слушай, в моём комментарии нет абсолютно никакой логики, точнее есть, но малость, да даже если была бы подпись, есть такие люди, которые подменивают, тот или иной предмет. Да проявили уважение к ней, красавцы и всё такое, но мой комментарий шутка и никак не затрагивает тему человеческого уважения."
145,"[id241555649|Adam], да тут не в уважении речь, а в принципе в культе поклонения и материальных ценностей. Подмени мяч - ничего не поменяется"
146,"[id98643304|Никита], ну и ладно, мне то что скажи? Я тебе всё написал, ну молодцы и всё такое. Проявили уважение и тд. Я тебе всё написал, что мой комментарий шутка и ничего более"
147,"[id98643304|Никита], делать из шутки, какой-то серьёзный разговор это тупость, закрыли тему, короче говоря"
148,"И опять спрошу,кто пикчер?"
149,"[id548267542|Артем], бог"
150,"[id564641872|Кирилл], полностью согласен 😄"
151,гений
152,"[id548267542|Артем], казах"
153,"[id548267542|Артем], тут пикчеры топ всегда"
154,
155,"[id564641872|Кирилл],   вот тут чел хорош, если видел эту запись"
156,"[id281633615|Святослав], видел
Обсолютно все пикчи этого чела из подвала гениальны"
157,Так они узнали кто такие казахи
158,Недаром казахи - это..
159,полунегры
160,"[id508466636|Николай],"
161,"[id508466636|Николай], если бот или админ не удалит то вот ссылка на видео в инстаграм
Инстаграм Олжаса он залил себе в инсту
https://www.instagram.com/reel/CrFGSIWL9Kz/?igshid=YmMyMTA2M2Y="
162,"Бахнул кумыса, и понеслась"
163,"[id121537211|Арнольд], сам ты полунегр"
164,Угадайте кого из них теперь посадят)
165,"[id668387519|Евгений], ниггеров, кого ж ещё) В Америке самооборона поощряется копами"
166,"[id668387519|Евгений], так он в США живёт, там суд немного по другому работает💁‍♂️"
167,"[id107865370|Aleksei], телефоны тоже самооборона?)"
168,"[id90068525|Владимир], да , там по цвету кожи судят , а не по статусу как у нас"
169,"[id668387519|Евгений], да, тоже. Не забери он у них мобилы — подмогу бы вызвали"
170,"[id668387519|Евгений], да не, больше зависит от адвоката и суда присяжных"
171,"Все норм, у него нету проблем с полицией"
172,Просто он бахнул кумыса
173,"[id324495215|Григорий], казахи и так сверхлюди, а под кумысом"
174,"[id385685987|Кирилл], Что за бред, почему такое суждение что они сверхлюди?"
175,"[id537355821|Максим], это шутка называется"
176,"[id385685987|Кирилл], Смешно😐"
177,"порвался с того что азиатов сверхлюдьми в шутку называют?
эво как"
178,"[id419286941|Pivas], Порвалось только у тебя очко клоун."
179,"хахахахах
причина тряски?"
180,
181,"[id537355821|Максим], потому что правда."
182,
183,"[id34908250|Марат], один скажет ""Таков путь!"" и все, кто в теме, ему вторят🌚"
184,"[id34908250|Марат], паков туть"
185,"[id34908250|Марат], таков путь"
186,"[id279698774|Рома], я все сказал!!"
187,"[id34908250|Марат], таковы две в сырном."
188,"[id34908250|Марат],"
189,"[id34908250|Марат],"
190,"[id34908250|Марат], таков путь"
191,"[id279698774|Рома], таков путь"
192,
193,Прям как Ломоносов в своё время
194,
195,
196,Уважаемо
197,"[id212958727|Ярослав], судя по 3 фотке , она словила нехуевый кайф"
198,"[id212958727|Ярослав],"
199,Надеюсь это гарантийный случай
200,"Надо перечитать условия гарантии, есть ли там что-то на тему расхерачивания об камень выдрой"
201,"[id489426442|Шамиль], полагаю. что такой же, как при падении на камень из рук"
202,"[id691346504|Дмитрий], зачем ты видео со своей мамой скинул дурачок?"
203,"[id1336030|Родион],"
204,
205,"[id1336030|Родион], капец"
206,
207,"Я, как пользователь андроид, выказываю этой выдре своё нахер никому не нужно уважение"
208,"[id508466636|Николай], оно нужно выдре"
209,Просто у выдры андроид
210,Щас владельцы китайского гамна типа хлаоми набегут )
211,"[id698528901|Mister], мистера лиса спросить забыли"
212,"[id539363692|Мурат], норм пиво так-то"
213,"[id698528901|Mister], сказал защитник такого же китайского оверпрайснутого говна,как гнилое яблоко.😁"
214,"[id698528901|Mister], да пофиг собственно, телефон сенсорный, работает и нормально, мне достаточно и моего китаенка"
215,"[id194443702|Vitaly], но он не китайский.."
216,"[id134104493|Иван], китайский, такой же как и айфон"
217,"[id237945817|Danil], давно его в Китае разрабатывают?"
218,"Тип просто не знает, что большинство деталей для айфона сделано в китае"
219,"[id134104493|Иван], кого его, я 2 телефона назвал"
220,"[id237945817|Данил], Но совсем другой уровень качества и работает это на iOS ) А не забагованном ядре Linux"
221,Она просто селфи хотела )
222,ну сейчас то точно пикчер гений
223,"[id311235133|Трофим], жесткий фильм на пикче конечно"
224,"Андроид сила,Айос магила"
225,"[id778907718|Сантори], чел, уже в чем кроме детей и недоумков плевать на это, у всех проблемы поскрьëзнее"
226,"[id525323024|Кирилл], название фильма дай, мать просит"
227,"[id460632257|฀฀], Американская история X 

В главной роли тот кого мучила бессоница, мучила бессоница, мучила бессоница"
228,"Ну, будет ей уроком. У меня вообще вопрос, как можно ронять телефоны. Настолько руки кривые или что?"
229,"[id479182580|Анна], разные ситуации в жизни бывают"
230,"[id479182580|Анна], Как уже сказали, разные ситуации бывают, да. У меня вот однажды с ноги тапочка слетела прямо в воду, когда я на паром поднимался! И ходил как дурак в одном тапке часа 4! 😆 Шёл себе спокойно, шел.... и бам! Слетела! Ну и тут вот... эм.... расслабилась видимо. А выдра красава! 😆"
231,"[id119982034|Николай], просто для меня дикость ронять и терять такие дорогие вещи, как телефон. Тапочки ещё ладно, но что могло такого в этом зоопарке случиться, что она выронила айфон......."
232,"Увы и ах, носить лопату на повязанной вокруг шеи леске стало тяжеловато"
233,"[id159482808|Антон], а руки на что?"
234,"[id479182580|Анна], да все просто. Человека не приучили, что если что то дорогое проебешь, то этого у тебя очень долго не будет. Одна эта мысль может заставить передумать брать трубку пока идёшь по лестнице или где то ещё, где говорить неудобно."
235,"[id119982034|Николай], меня так на катер перекидывали, малой был, ну и тапочек слетел с ноги и отправился в дальнее плавание😅"
236,У кого есть это видео?
237,"[id554893090|Деша], пни если скажут"
238,"[id554893090|Деша],"
239,"[id316334993|Илья], пнул"
240,Достойный поступок агент выдра 👍
241,Всего один вопрос
242,"[id242186458|Виталий], там был транс Гитлер?"
243,"[id553145581|Валерий], Окей. Тогда два вопроса"
244,"да, там на другой стороне улицы был митинг небинарных нацистов 
с флагами небинарного 3 рейха и гитлера"
245,"[id242186458|Виталий], в попу, или в нос?"
246,"[id553145581|Валерий],"
247,*звуки пролетарского негодования*
248,"[id171016115|Андрей], вот вам и комунисты"
249,"[id232946335|Олег], это не коммунисты, эт бл.дское шапито. Коммунисты боролись за права рабочих, а не кучки больных гомосеков"
250,"[id171016115|Андрей], комунисты это левое крыло по сути либералы поэтому ццц
Кстати много руководителей коммунистов были рабочими или работали на заводе?"
251,"[id232946335|Олег], не надо путать идеи коммунистов и этих недонетрадиционалистов"
252,"[id171016115|Андрей], че ты несешь? 
В начале образования РСФСР Ленин наоборот поощерал любую любовь, в том числе и ЛГБТ. 
Я конечно не поддерживаю ЛГБТ, но это исторический факт. 
До Сталина, в РСФСР=СССР сексуальное желание никем не запрещалось, а наоборот поощерялось. 
https://proza-ru.turbopages.org/proza.ru/s/2014/07/11/1355"
253,Ммм а тогда почему общество путает фашистов и нацистов их идеи и цели и что были радикальные люди так и те которые хотели за счёт фашизма защитить традиционнве ценности?  И разве есть неправильные и правильные комунисты(  или фашисты )
254,"[id232946335|Олег], не меси с коммунистами евролевых"
255,"[id232946335|Олег], мммм вообще-то есть
Есть неправильный националист - фашист
Есть неправильный коммунист - социалист, в каком-то ключе так)))"
256,"[id365339758|Святослав], ""В начале образования РСФСР Ленин наоборот поощерал любую любовь, в том числе и ЛГБТ.""

То что он там поощерял извращения значит что я должен тоже их поддерживать? Не, это так не работает. Коммунисты сделали много годного, но и их косяки тоже не надо замалчивать"
257,По сути вы все правы и не правы
258,"Дурка е*аная, с*ка 🤦‍♂️"
259,"[id382270907|Денис], у яичного желтка очков iq больше чем у всей этой толпы"
260,"[id294652967|Глеб], твоя правда"
261,"[id382270907|Денис], нормальная такая левотня, мы это проходили"
262,"[id382270907|Денис],  В темноте далёкого космоса ..."
263,"[id382270907|Денис], откуда картинка? Это какой-то комикс по вахе?"
264,"[id357739790|Александр], Грэгор Эйзенхорн и Убер Эмос"
265,"Как видят Левые Правых: Фашисты
Как видят Правые Левых:"
266,"[id675680847|Егор], ну так левые такие и есть"
267,"[id601460496|Арсений], дада"
268,"[id445434087|Советский], пошли боевые пикчи"
269,"[id445434087|Советский], а коммунистические такие есть?"
270,
271,"[id182186992|Паша],"
272,"[id182186992|Паша],"
273,Ну не это пздц
274,Транс Ленин - это Ленин капиталист?
275,"[id668387519|Евгений], да"
276,"[id668387519|Евгений], это Ленин не гриб"
277,Х*й знает как это комментировать
278,"ГАНС, НЕСИ ОГНЕМЁТ."
279,
280,
281,Да милый он
282,Да это просто один из членов экипажа Дейви Джонса
283,"[id508466636|Николай], передаю привет Блич фагу"
284,Опять утечка данных. Всех кто следил за данным объектом ждёт [данные удалены]
285,"Мама сшила мне штаны из берёзовой коры
Но пришёл сотрудник фонда [данные удалены]"
286,"[id508466636|Николай], 
-все объекты класса Кетер подросли на целый метр
-И какой они длины?
-[данные удалены]"
287,"[id339719495|Дмитрий], как то раз к любимой тёще
пришёл в гости на блины
а она по стенкам ходит!
[данные удалены]"
288,"[id244996544|Владимир],"
289,
290,"« не трогай, это на Новый год» (с)"
291,
292,"[id761544515|Philip], не долетел Гагарин до центра бесконечности - так бы узрел Азаг-тота"
293,
294,"[id984123|Евгений], чавооо"
295,"[id247886130|Max], не люблю объяснять шутки, но да ладно:
- ""наши боги живут под водой"" - это отсылку к Ктулху, Дагону, Культу Глубоководных и прочих представителей творчества Говарда Филлипса Лавкрафта.

НО писал он не только про подводных тварей, но и про космических. И одним (а то и самым) главных существа является демон Азаг Тот, что живет в центра бесконечности (условно, в точке где произошел Большой Взрыв). 

Если бы Гагарин при полете в космос, не просто бы полетал по орбите, но и смотался до центра вселенной и назад, то возможно он бы узрел ""тот последний бесформенный кошмар в средоточии хаоса, который богомерзко клубится и бурлит в самом центре бесконечности"""
296,"[id984123|Евгений], спосьибъо вам бесформенное, нескончаемое, неделимое и всепоглощающее"
297,"[id984123|Евгений], азаг тот? Разве не Азатот"
298,"[id984123|Евгений], и разве Азатот не тот кто дремлет, а мы - лишь его сон?"
299,"[id488621129|Ваня], разные переводы"
300,Кому лень
301,"[id397374358|Арген], спс"
302,"[id397374358|Арген], Не такой уж страшный странный да"
303,"[id756408458|Роман], согласен, в подвал спуститься, где картошка, таких штук 900 будет"
304,
305,"[id409227720|Глеб], крип крипочек"
306,"[id409227720|Глеб], да ну, прикольный краб, просто с колючками"
307,"[id409227720|Глеб], это же финальный босс из The forest🤔"
308,А чего данные не удалены?
309,"[id375365704|Михвик], какие данные?"
310,С самого первого клиента глянь под постом
311,"[id409227720|Глеб], воот. У меня каждое утро на лобке волосы так же торчат"
312,Неведомая е_банина
313,Сколько ещё будет видов открыто новых... Эх
314,"[id229620306|Елизавета], разве это не повод для радости?"
315,"Ничей голос не отзовется радостью. И никто в храмы не кинется с воплем. Проклянут сей день проклинающие, способные разбудить сегодня... Кракена!"
316,"Так этим вроде ещё в ВОВ пользовались, нет?"
317,"[id151919701|Владислав], да, чувашский использовали"
318,"[id151919701|Владислав], в пмв тоже, и американцы использовали индейцев"
319,"[id238589118|Дмитрий], пите лайах аршинача.(эпе чуваш , а эсе выросла)"
320,"[id132408694|Евгений], ентеш, матур!"
321,"[id151919701|Владислав], да, в фильме ""Рядовой Чэррин"" показывали"
322,"[id132408694|Евгений],"
323,"[id434615489|Максим],"
324,"[id151909250|Павел], скорее во ВМВ"
325,Мультинациональность как военная хитрость💪
326,"[id20316615|Дмитрий], сепке этэ5ин 👍🏻😎"
327,"[id20316615|Дмитрий], ещё во времена 2 мировой амерканцы шифровальщиков навахо использовали."
328,"[id225263657|Родион], они и сейчас их используют если не ошибаюсь"
329,"[id553437787|Kardashevsky], сахалыы кэпсэтэбит да уонна"
330,"[id553437787|Kardashevsky], выглядит как пароль для сайта 🤔"
331,"[id20316615|Дмитрий], дедовский прием еще времен великой отечественной, там тувинцы на своем языке родном переговаривались так же)"
332,"[id553437787|Kardashevsky], и вам спасибо 😉"
333,"так это у вражеского США сплагиатили — индейцы шифровальщики так ""говорили"" во 2 мировую

...--.--.---.-.. — угорали всем ВМФ"
334,"[id610493597|Эхнатон], больше , так никто не делал"
335,"[id610493597|Эхнатон], так и в СССР использовали чувашский или якутский."
336,"[id610493597|Эхнатон], Советы тоже пользовались такой фичей, калмыкский и чувашский язык"
337,"Я знаю, это же тоже индейцы наши и через Берингов пролив часть в сша ушли"
338,"[id610493597|Эхнатон], ну чукчи точно любили там туда сюда плавать..."
339,"[id445434087|Советский], так собрали батальон связи Атэл. 
Но в Украине несколько тысяч чувашей😜"
340,"[id610493597|Эхнатон], во времена ВМВ татары, чуваши, буряты, башкиры, якуты и прочие народы общались на своих языках и на прослушку клали большой болт"
341,"[id11750356|Максим], атал*"
342,"[id610493597|Эхнатон], наши по мотивам сняли ""рядовой Чээрин""..."
343,"[id610493597|Эхнатон], в ПМВ"
344,
345,"[id500935908|Валя], ну у якутов еще понятно, вот у кого тарабарщина, так у это у желто-голубых, там без сто грамм не проссышь че говорят"
346,"[id115704034|Дмитрий], а этот хрюша уже хрюкнулся ну да ладно. Жаль что удалил коммент"
347,"[id115704034|Дмитрий], приплел, молодец)"
348,"[id165510081|Петро], аналогично ее комменту)"
349,Якут который знает язык и который живёт в Украине:
350,"[id309837429|Egor], якутов в Москве то редко встретишь, а тут ещё и Украина"
351,Чел кто поедет на серьезных щщях в Украину жить 🤣 в 92году было 52 миллиона человек в 13 году уже 42. В 13 году доллар 8 гривен булка 2 . Сегодня доллар 45 и булка 12-15. Какой якут или кто либо поедет жить в Украину 🤣
352,"[id84216558|Влад], думаю знающему якутский хорошо заплатят за перевод"
353,"[id11750356|Максим], чел в РФ более 180 национальностей у большинства из которых свои языки на которых  переводов тупо нету на всех ни времени ни сил не хватит"
354,"[id84216558|Влад], диалекты у народов ещё возьми на заметку."
355,"[id11750356|Максим], и куда он потом с этими деньгами? Это ты можешь родную землю и родных людей кинуть."
356,"С цыганами ещё лучше: они мало того, что тарабарщину несут, так ещё и перекрикивают друг друга"
357,"[id591600556|Prt], они друг друга не понимают🤣🤣🤣"
358,Пикчер кто -
359,"[id141290496|Андрей], бог"
360,"[id656849592|Αβ], крсвчк"
361,"[id141290496|Андрей], бот"
362,"[id141290496|Андрей], надеюсь, то время которое ты сохранил не печатая гласные, ты провел с пользой"
363,"[id172887586|Данил], эт д"
364,"[id172887586|Данил], тк бстрее"
365,"[id141290496|Андрей], оо, а попробуй только гласные печатать, так ещё быстрее будет😁"
366,"[id64852007|Стас], а а е ояо иео"
367,"[id141290496|Андрей], ахаха"
368,"[id64852007|Стас], оя?"
369,"Ну да, якутов в Украине нет 🤡🤡🤡"
370,"[id238952104|Sergei], добровольцы"
371,"[id238952104|Sergei], прикинь да"
372,"[id238952104|Sergei], Чел кто поедет на серьезных щщях в Украину жить 🤣 в 92году было 52 миллиона человек в 13 году уже 42. В 13 году доллар 8 гривен булка 2 . Сегодня доллар 45 и булка 12-15. Какой якут или кто либо поедет жить в Украину 🤣. Это кем надо быть чтоб поехать в страну где инфляция.  В 10 раз увеличилась за 10 лет и люди наоборот уезжают"
373,"[id238952104|Sergei], Думаешь, их на Украине достаточно, чтобы потом еще идти в ВСУ умирать за киевский режим?"
374,"[id238952104|Sergei], СССР был, конечно, огромной многонациональной страной, но не настолько, чтобы всех смешивать."
375,"Ерунда все это главное в живых остаться, берегите близких не пускайте их на смерть"
376,
377,"[id43830278|Юлия], Либерашка что то говорит🤡"
378,"Она самолёт съела ?
Похоже она ещё и фемка"
379,"[id662489548|Dead], не все жирные фемки, но все фемки жирные"
380,"[id209853487|Ilya], не поверишь, но тоже нет, как оказалось :D"
381,"[id209853487|Илья], особенно никсель пиксель, актриса, которая исполняла роль Гермиона Грейнджер"
382,"[id274989258|Екатерина], никсель пиксель играла роль гермионы?
типичные либералы"
383,"[id642477210|Isaiah], в данном случае это перечисление, а не уточнение. На первом фото никсель пиксель, а на 2 актриса из гп. Можете убедиться, что это разные люди."
384,"[id274989258|Екатерина], документов нема на фото, никак не убедиться. Да и документам доверия нет, если они нотариально не заверены..."
385,"[id136987218|Вова], 🤣🤣🤣"
386,Может подписать петицию что бы ее не пускали в самолёт?
387,"[id286628264|Артём], надо создать петицию,где таким охреневшим гирям надо платить за 2 места при одном посадочном"
388,"[id286628264|Артём], мне больше интересно как она попала в самолёт и как она села? Мейби сначала она села, а вокруг построили самолёт"
389,"[id196769484|Демид], баласт)))"
390,Из грузового отсека сбежала
391,"[id101321114|Суннат], это более разумно, я хоть и сам толстяк, но я сам довел себя до этого, мне и рассчитываться"
392,Чревоугодие смертный грех. Но это не для них написано.
393,"[id504311196|Роман], ну вот, а большинство толстых людей думает,что они не виноваты,это все генетика ,а сами жрут раз по 5-6 в день,калорийную и жирную пищу,отказываются заниматься элементарным спортом,ведя вредный для здоровья образ жизни. Ещё заметил,что большинство толстых людей беспринципны, лишены моральных ценностей,убеждены в своей правоте. Странная психология,но скорее всего,она граничит с какими-то психологическими травмами,либо посттравматическим синдромом,в следствие которых у таких людей вырабатывается защитный механизм. Поэтому,получается,что их надо лечить, и душу и тело."
394,"[id101321114|Суннат],"
395,"[id101321114|Суннат], не только за место ещё за перевес) и без обеда в полёте)"
396,"[id120118048|Кирилл], 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣"
397,"Авиакомпании:
Ну… хочешь весь ряд — Плоти за весь ряд"
398,"[id194302438|Илья], там как минимум частный нужен..."
399,"[id194302438|Илья],"
400,"[id236084387|Вадим], грузовой"
401,"[id194302438|Илья],"
402,"[id233680329|Никеш], боинг 747"
403,"[id236084387|Вадим], частные не потянут, даже не уверен, сможет ли Илюха-76 такое унести🌚"
404,"[id236084387|Вадим], лучше военный транспортник"
405,"[id236084387|Вадим], или грузовой самолёт, частный не взлетит"
406,"[id236084387|Вадим], не взлетит этот частник🤣"
407,"[id236084387|Вадим], частный Боинг?"
408,Бесплатное место в отсеке  для груза
409,"[id419512245|Мистер], можно как бомбы использовать, надеть вр очки и перед столкновением с землёй, показать супер красивую модель."
410,"[id419512245|Мистер], Не возьмут, по весу багажа не пройдет)"
411,"[id543385772|Дмитрий], ты что, хочешь повторение хиросимы и нагасаки? Только вместо радиации понос?"
412,"[id93494041|Михаил], бл не учёл"
413,"[id391428971|Jony], ЙА ХОЧУ. ПРИКИНЬ ТАКУЮ НА ХОХЛОСТАН СБРОСИТЬ. ДЛЯ НАС ВИТОГЕ ПОСЛЕДСТВИЙ БУДЕТ МЕНЬШЕ,ЧЕМ ОТ ЯДЕРКИ 🌚👌"
414,"[id193085385|Дима], слишком толсто"
415,"[id138489776|Никита], хароош"
416,Может пусть два места сразу купит?
417,"[id136365557|Константин], зачем им такое, когда можно начать ныть о том что их угнетают (　´)Д(｀ )"
418,"[id136365557|Константин],"
419,"[id294652967|Глеб], ну это же не честно."
420,"[id22308460|Сильвия], честность???? Как же вы наивны😆"
421,"[id136365557|Константин], я сам жирный, но от её наглости даже я в глубоком @хуe. Мой лишний вес- мои проблемы, и если мне не хватает одного места- в этом виноват я. Будет справедливо мне заплатить за два места или накопить больше денег и взять бизнес с большими сидениями"
422,Пусть платит за весь ряд
423,"не разбился вдребезги от превеса ,а частично деформировался вместе с пассажирами и экипажем ...

худые пассажиры и это.."
424,"[id610493597|Эхнатон], да ,победа та еще авиакомпания"
425,"[id610493597|Эхнатон], больно смотреть на сиденья"
426,"Пора полнеть, слетаю на Бали"
427,Из-за неё даже в иллюминатор не глянуть
