,0
112,"[id166824056|Алексей],"
113,"[id166824056|Алексей], а вы  голодный и в лохмотьях, загубленный..."
114,"[id166824056|Алексей], А где умные? Байден что ли или Зеля?"
115,"[id166824056|Алексей],"
116,"[id166824056|Алексей], дебилы вроде тебя пишут идиотские комм ЛЕЧИСЬ"
117,"[id180248313|Галина], 😅😅😅😅😅😅"
118,"[id509651414|Наталья], как вы точно указали ему направление!"
119,"[id166824056|Алексей], и как же её губят? защищая наши границы? никто не будет серьезно реагировать на такую тупую украинскую провокацию"
120,"[id166824056|Алексей], а где губят то ? Ты хоть приме покажи или какието то данные, а то эо не дело просто писать что думаешь как будто так оно и есть"
121,"[id590800924|Нина], бог любит троицу."
122,Может он убегал?🤷‍♀️
123,"[id105028217|Лариса], а может это дворник был он шел по сельской местности к ближайшему орешнику за новою метлой."
124,Туда ему и дорога! Бандера уже всех своих заждался
125,"[id609591936|Ирина], Да конечно, ну ничего, я думаю наши ребята их всех к бандере доставят"
126,"[id609591936|Ирина], не переживайте- они все там будут и никакие границы наши они пересечь не смогут, потому что границы под защитой наших профессиональных военных"
127,"[id609591936|Ирина],хороший комент, прочли мои мысли. Таким место в аду 👎😡"
128,"И зачем он сказал своим соотечественникам?-""Бегу, бегу! Одна нога здесь другая там! ""🤔"
129,"А что еще недавно было в Брянской области, не подскажете? Намекну РДК"
130,Разведка проходом
131,Вот к чему приводит путинская цензура и изъятие книг.
132,"[id728806000|Борис], слейся в украсранск свой , сегодня на сало не заработал,лайк твой не всчет"
133,"[id728806000|Борис], У кого и что изъяли?"
134,"Значительную часть читаю в электронном виде, т.к. удобно, всегда с собой, легко найти нужную книгу. Ну а любимые книги конечно же в бумажном виде - это особая атмосфера 🥰"
135,Да потому что все нормальные книги начинают запрещать
136,"[id324486111|Инга], какие запрещают😳"
137,"[id324486111|Инга], на украсранске запрещают да😳🤦айяяй🙄🤦в инете читай"
138,"Сейчас не читаю, потому что современные писатели пишут такую дребедень что тошнота с первых листо."
139,"[id744725529|Анатолий], золотые слова"
140,"[id744725529|Анатолий], 😁Так не читайте современных. Нешто всех классиков перечитали? :))"
141,"[id763768105|Дмитрий], А я и не читаю современников, а классиков в школе начитался. И ещё что за слово. ,,,Нешто,,"
142,"[id744725529|Анатолий], ""...Классиков в школе начитался...""? Сомнительно вельми :)) Знать, лукавите, батенька, коль слово ""нешто"" озадачивает 😁"
143,"[id763768105|Дмитрий], Ну спасибо за батеньку, я учился в 4 классе, а вы вылезли только у мамки из одной дырки. Ещё раз спасибо за батеньку."
144,"[id744725529|Анатолий], Да на здоровьице! Только опять душой покривили. В 4 классе вы не учились, а букварь в туалете докуривали, ибо вас матушка, судя по всему, на седьмом месяце головой в пол уронила 🙂"
145,"[id744725529|Анатолий], ""...я вас не оскорбил...""
 У вас проблемы с памятью?
 Верно глаголете, у нас это сильное оскорбление. Стоило ли вам начинать, рискуя нарваться на гораздо более жёсткий ответ? Вы поступили опрометчиво, можете считать, что сошло с рук."
146,"[id744725529|Анатолий], и сейчас можно найти хорошие книги. Прочитайте книги  Вацлав Михальский (он родился в России, просто польского происхождения, жил в Дагестане, а сейчас в России) ,, Весна в Карфагене,, но там 6 томов. Взят период с 1914г по 2002год. Эти прототипы героинь прожили 100 лет. Две сестры прожили одна в Тунисе, а другая в СССР. Очень много исторических событий описано. Книга вам должна понравится."
147,"Многое, что читаю в бумаге нет."
148,"Покупать стала реже,но хорошую книгу, гораздо приятнее держать в руках.😊"
149,"""Те, кто читает книги, будут управлять теми, кто смотрит компьютер.""❗😋"
150,"Читаю электронные, на бумажные денег свободных не остаётся) Ибо цена у них немаленькая. Хотя даже не знаю, может по уровню цен и нормально?.."
151,",. дю юю"
152,"Все правильно , убрали литературу пропагандирующую ЛГБТ..."
153,"[id256909454|Ирина], и правильно сделали."
154,"Опять госдура в карман к людям лезет, сколько можно уже ?"
155,Высерман ипанутый и его место в Кащенко!
156,При этом сами депутаты теперь не будут отчитываться о своих доходах
157,Полный бред.
158,"[id259373404|Ринат], оказывается
Не
Один
Баден
С
Ума
Сошёл"
159,"[id159352598|Антонина], вот так и поверишь ""в горе от ума""!!!"
160,Самая свободная страна в мире )
161,
162,)))
163,"То есть Вассерман предлагает громить пенсионеров,которые на похороны себе откладывают"
164,"[id100307461|Максим], не хилые похороны на Лям🤣🤣🤣"
165,"[id100307461|Максим], законопроект конечно*банут*й,но пенсионеры более млн откладывают?"
166,"[id165137501|Василий], так поглядите криминальную хронику-сколько у них иногда мошенники отжимают.Видимо у тех кто не подсел на кэшбеки деньги целее.)))"
167,"[id100307461|Максим], кредитами ,которые почему то им быстро одобряют ."
168,"[id100307461|Максим], таких единицы.Сомневаюсь что большинство пенсионеров имеют наличными 1 млн дома
Да и по закону они скажут что это пенсионные накопления,хотя повторюсь законопроект дичь"
169,"Максимчик! Не дыми, пенсионеру на похороны миллиона не надо."
170,"[id165137501|Василий], с месяц назад все говорили что повестки по госуслугам дичь)))"
171,"[id100307461|Максим], они и сейчас дичь
Прям все? Знаю человек 10-20 что так не говорили точно"
172,"[id165137501|Василий], осторожнее вы называете дичью, закон принятый депутатами, вот напишут на вас донос- заодно и миллион найдут🤣"
173,"[id100307461|Максим], взрослый человек,а такую х**ню пишите🤦‍♂.Книжки не пробовали писать
Миллион у меня найдут😀,а может подкинут🤦‍♂?Так это же хорошо у нас не запрещенно иметь миллион"
174,"У наших чиновников такие деньги идут на карманные расходы для их детей, а нам так расскажите где наши деньги и от куда..."
175,ФНС надо лекведировать
176,"[id147678320|Зуфар], это точно, СОГЛАСЕН!!!!"
177,"[id369017634|Александр], вообще чуждая организация. Толку ноль, работают только на себя"
178,"[id147678320|Зуфар], согласна , работают против народа ..коррупция  зашкаливает."
179,А сколько труселей в шкафу будут контролировать?
180,"[id274810391|Екатерина], вы будете"
181,"[id147678320|Зуфар], но я же не вассерман, что бы в чужих шкафах и кошельках копаться."
182,"[id369017634|Александр], Че за глупости,бред сивой кобылы!"
183,"[id176811697|Татьяна], чё не нравится??"
184,"[id369017634|Александр], Да кому какое дело,что у меня дома творится,почему я должна перед кем то отчитываться,пошли все на х..!"
185,"[id176811697|Татьяна], так я и поддержал человека, который написал,что эту ФНС нужно ликвидировать!!! Вот и написал,что согласен за ликвидацию ФНС."
186,Не дай Бог место рядом!
187,"[id53737460|Надежда], Летели с Гоа, племяннику такой сосед попался, это была жесть..Хорошо были свободные места в итоге после набора высоты, всё таки пересадили.."
188,Почему должна авиакомпания? Выкупай сам 2. Лимит багажа тоже увеличивать?
189,"[id363248512|Вячеслав], правильно,пусть выкупает 2 места,если на одном не помещается😉"
190,пусть в багажном летит. Хотя нам хватило и двух атомных бомб
191,"Трое выше и есть те челы, кого она отметила, хорош уже аргументов ей подкидывать"
192,"поезд- товарняк ее транспорт , если недовольна"
193,Эта прблема не авиакомпании.
194,"[id363248512|Вячеслав], жрать надо меньше"
195,"Насколько я знаю, что в гражданской авиации нельзя перевозить оружие. Это же смерть с небес!"
196,Жрать надо меньше...
197,"[id155801324|Александр], человек может как вы сказали жрать. Может жрать меньше вашего. Но толстеть. Это не от него зависит."
198,"[id522319290|Денис], нужно уметь контролировать себя и не есть все что попало под руку... Много знаю людей которые поставили себе цель похудеть и принять правильное питание... Так что все зависит от нас самих."
199,"[id522319290|Денис],значит надо к Малахову на передачу, там таким помогают, врачей безплатно дают,а она,видно,любит халяву..."
200,А она заплатила за дополнительный багаж?
201,Зачем так разъедаться?
202,"[id245925564|Юля], к вашему сведению не все так едят, подрастёте поймёте. Если мозг тоже эволюционирует"
203,"[id409021403|Aleksandr], я в курсе про болезни)"
204,"[id245925564|Юля], а я не о них"
205,"[id409021403|Aleksandr], ну тогда буду ""подрастать""."
206,"Если полный человек, пусть платит за два места, на еду находят деньги и на второе место найдут 😁🤝"
207,Жрать меньше надо!
208,Тварина…
209,"[id147442826|Савелий], зачем так-то обзывать?!"
210,И булочку ✅
211,"[id10504356|Максим], и три литра колы ✅"
212,"[id434531188|Наталья], диетической"
213,"Ну вот пусть и проходить мы службу тоже онлайн будем , на гос услугах"
214,"[id200993237|Дмитрий], тебе же все равно это не грозит,это в России"
215,"[id200584822|Вячеслав],а где Дмитрий живёт,не в России?"
216,"[id744976835|Василий], в украсранине он"
217,"[id200993237|Дмитрий], не , тебя зеля погонит на убой , онлайн не для хохлосвиней ☝"
218,"[id200993237|Дмитрий], ну ты конечно умный. А чем они тогда отличаются от бумажных. Тебе что та что другая придет, не переживай."
219,"Предлагаю, на эту текстовую рассылку через портал Госуслуг, присылать своё фото - как свою персональную явку, пусть её и отправляют на СВО или себе оставят на память"
220,"[id259404569|Ярослав], это имеется ввиду для срочников"
221,"[id755419616|Олег], сейчас пока для срочников,но в будущем для всех"
222,"[id141552161|Михаил], ну люди молчат. конечно будет для всех"
223,"[id755419616|Олег], и что?"
224,"[id259404569|Ярослав], чей Крым?"
225,"[id259404569|Ярослав], вы совсем головой не думайте? А когда приносят повестку домой, просто фото давать в ответ, вы так предлагаете это делать? Поймите уже, что тут игры вам не дадут ничего хорошего"
226,"Судя по орфографии (написание фамилии) , вам с этим - в киев. Че здесь-то вякать?"
227,"[id259404569|Ярослав], а при чем тут ежегодный призыв и СВО? срочники туда никогщда не отправлялись и не планирут отправляться!"
228,"[id259404569|Ярослав], А кто-то вас собирается на СВО отправлять? Вообще-то это СРОЧНАЯ служба и с СВО ничего общего не имеет - хватит фантазировать и научитесь читать"
229,"[id259404569|Ярослав], На СВО ? Вообще то речь идёт про призыв на срочную слубжу..."
230,Значит и служить по ним тоже будут только через госуслуги.
231,"интересно, скольким депутатам направили повестки? почему должны родине все кроме них?"
232,"[id461909842|Александра], потому что речь о призыве на срочку. 🤦‍♂️"
233,"[id585232558|Дмитрий], в не спокойное время срочникиов труднее туда заманить,"
234,"[id461909842|Александра], тебя тоже призывают?? 
Боже!!! Бедная Армия💂💂💂💂💂💂💂💂💂
Надо было хорошо 
учиться, может была бы депутатом! 😂🤣"
235,"[id461909842|Александра], а вы считали? или же обладаете информацией, которая говорит про отсутствие у них повесток?"
236,"[id461909842|Александра], или их детям"
237,"[id461909842|Александра], не беспокйтесь можете загуглить, там и наши депутаты есть. Они в отличии от некоторых не ссут в штаны как наши некоторые."
238,"[id461909842|Александра], а депутаты у нас служили или проходили военную кафедру с добрым утром они даже не призывного возраста ..."
239,"[id461909842|Александра], сначала по-хорошему прочитайте указ, а потом уже возмущайтесь, или вы плохо воспринимаете текс из за своего разума."
240,Пусть своих деток из-за границы сначало соберут и отправят  нормальных мужиков на убой отправляют.
241,"[id321355961|Мария], на срочке убивают? Ботва, палишься. 🤣"
242,"[id585232558|Дмитрий],твоя моя не понимэ"
243,"[id321355961|Мария], оно и видно, ты же бот. Даже не способное понять, что в посте речь о призыве на срочку. 🤦‍♂️"
244,"[id585232558|Дмитрий], значения слова бот узнай тупезень наивный."
245,"[id321355961|Мария], бот - аккаунт, который управляется не человеком, а программой автоматически, путём заданного кода.
Низкосортные боты имеют картинки вместо фотографий, закрытые профили, а также зачастую имеют в друзьях таких же ботов с картинками вместо фотографий. В общении не имеют аргументации, занимаются распространением ложной и провокационной информации.

Откисай ботва ""Мария Николаевна"" с котиками. 🤦‍♂️"
246,"[id321355961|Мария], А, ты свой портрЭт нарисуй вместо
кота!!! Получишь ответ!"
247,"[id585232558|Дмитрий],ты про себя и написал,ты ж дебильный даже служить не берут,значит чёт с головушкой не так.Сочувствую,выздоравливай"
248,"[id761489855|Владимир], Какой те ответ ты вообще кто,свой  че не показываешь.Диванный воин🤣"
249,"[id585232558|Дмитрий], глаза разуй по жизни💩"
250,"[id321355961|Мария], Не знала, что срочная служба это значит на убой. Вы серьёзно ? Не понимаете даже о чём речь так зачем высирать ?"
251,"Каждый депутат и чиновник, сторонник СВО, должен не менее 3х месяцев провести на передовой, желательно в частях, активно атакующих. Вот и посмотрим после этого ценность их убеждений"
252,"[id5734989|Дмитрий], А, сам то был на передовой????????? 
Или только языком, как помелом!!! 
А, может, кто из эсссровских чиновников побывал
на передовой! 
А, может, хоть одна сволочь в Ленинград
съездила???? 
3/ТРИ/ года люди умирали от голода!!! 
Всем было глубоко
НАСРАТЬ! 
В том числе генералисимусу, козлу
грузинскому!!! 
Который запретил народу, отмечать День Победы!!!!! 
До 1965 года,  парада
не было!даже выходного дня не было 
Попробовал кто нибудь
покритиковать!!!!!! 
Расстрел!!!! 
А сейчас, для некоторых
Склока, смысл жизни!! 
И что поражает, занимаются этим по скудным делом!!! 
Лица мужского пола!!! 
Позорники!!!!!!"
253,"[id761489855|Владимир], не был, но и других на смерть я тоже не посылаю, в отличии от чиновно- депутатского корпуса. А во времена СССР депутаты Верховного Совета были на передовой, в том числе и в Ленинграде и многие там и остались и детей своих тогдашняя элита в тылу не прятала. И парад в День Победы только после 91 года появился, а до этого он был 7 ноября"
254,"[id5734989|Дмитрий], таким, как ты, только государство должно, и причём всегда всего мало."
255,"[id5734989|Дмитрий], 🔥🔥🔥"
256,"[id5734989|Дмитрий], почему вы решили. что люди, которые занимаются политикой ДОЛЖНЫ оказаться в зоне сво?"
257,"[id761489855|Владимир], сам и маршируй в окоп умник! Таких вояк как ты как раз не хватает молотилке! Личным примером докажи свою правду! Война не народная, а капиталистическая! У капитализма нет Родины, ответственности и нет народа, есть только интерес рыночного влияния, и оцифрованный расходный товар в госуслугах! А я человек свободный по праву рождения, товаром себя не считаю и чужие замки и бизнесы защищать не собираюсь и подачек мне не нужно от капиталистов!"
258,"[id793362789|Игорь], что бы иметь моральное право других отправлять на смерть"
259,"[id761489855|Владимир], у Сталина сыновья воевали,Брежнев на фронте был,а наши своих детей по заграницам прячут ."
260,"[id5734989|Дмитрий], а вы не переживайте, очень много чиновников там. у них же брони от мобилизации частичной не было)"
261,"Вы считаете, это хорошо или плохо? Сейчас тоже так надо делать или нет?"
262,В Госдуму не забудьте прислать!
263,"[id353035301|Дмитрий], Там совсем другое общество, вы о чем???!!!!!!!"
264,"[id353035301|Дмитрий], при чём тут Госдума, к срочной службе? 🤷‍♂️"
265,"[id585232558|Дмитрий], законы  дебильные они принимают, их деткам эти повестки точно не придут  , а вот у кого телефона нет вообще могут загреметь в тюрягу ."
266,"[id353035301|Дмитрий], ну ты реально глуповат. У депутатов Госдумы уже детям по 30-45 лет. Они никаким местом к срочной службе не относятся.
А по поводу тюряги, ты вновь показал своё слабоумие, ибо призыв на срочную службу осуществляется путём распространения повесток в распечатанном виде по адресам проживания. А в электронном виде повестки будут лишь дублироваться. Так что, роли не играет, есть интернет у кого-то или нет. Прежде чем что-то говорить, хоть бы изучил матчасть. 🤦‍♂️"
267,"Как горит у людей, которым теперь не отмазаться от армии по пути: Нечего не знаю, не видел"
268,"[id111462636|Егор], на себя симку не покупать и в госуслугах не регистрироваться"
269,"[id5734989|Дмитрий], глуповатый бот, повестки будут дублироваться в письменном виде."
270,"[id585232558|Дмитрий], недоумок, её лично вручить надо, а при разумном поведении родстаенников устанут вручать"
271,"[id585232558|Дмитрий], у тебя на лахте смена закончилась, и ты потихоньку удаляешь свои позорные высеры?"
272,"Интересно, если в уставе конституции запись одна, а сейчас всё по другому, это значит изменения без голосования происходят?"
273,
274,Молодцы
275,"Наши мужчины молодцы.Силы духа им ,крепости и победы!"
276,"[id466536003|Елена], ты умница, красавица, правильно мыслишь."
277,"А так же:  нато победили 3 раза, Угледар взят 4 раза, Зеленских взято в плен 3шт."
278,поквартальный отчет МО РФ?
279,"Как приятно читать, что очередной день закончился без потерь в российских войсках"
280,"Вагнер они молодцы, музыкантов украсранцы как огня боятся😂😂😂😂👍👍👍👍💪💪💪💪💪"
281,А почему про наших ребят не говорят сколько мы потеряли
282,"[id666916293|Людмила], 1 к 25, считай."
283,Так держать! Спасибо парни!
284,
285,
286,"Подобные утечки моделируются! Не факт вообще, что этому молодому парню не подложили эти документы специально"
287,Несмотря на «сомнения Вашингтона» все страны все равно будут помогать Украине по понятным причинам.
288,"Постоянно какие то утечки секретных документов - что у нас в России, что там. Это просто часть информационной войны, а не то, во что стоит верить"
289,"в общем развлекаются, кто как может."
290,"Подумаешь матня,тут вон одному заде,25 втулили,не понятно за что."
291,"21 летний парень работал в Пентагоне с 2019 года, с 17 лет что ли? А в 19 лет, в 2021, получил доступ к сов сек данным,  ну ну"
292,"Нашли козла отпущения,согласилмя ,нпверное,за очень большие деньги,взять вину на себя,а там потом отмажут!"
293,"Пытаются втюхать нам ложную информацию. Темнят американцы, что-то замышляют,какую-то подлянку готовят."
294,"Вы серьёзно решили любительский блог цитировать как авторитетный источник? Достаточно их сайт посмотреть, чтобы понять, какая это никому не нужная помойка."
295,"[id80009394|Петр],"
296,"[id317482812|Васко], 👏👍"
297,"[id317482812|Васко], у вас, маразматиков, один ответ на всё теперь?"
298,"[id80009394|Петр], но если больше нечего..."
