,0
54,"[id50131025|Юрий], явно не при нашей жизни.... год Бахмут взять не могут"
55,"[id219465553|Андрей], так возьми клоун в соло, в чем твоя проблема?"
56,"[id734928950|Socpl], побольше бы таких стратегов в российскую армию. Ты Суворовское училище заканчивал?"
57,"[id219465553|Андрей], это ты верно подметил- не при вашей жизни, вас просто уже не будет. А что касается Артёмовска, то его возьмут, вам тупым не понять, что цель не взять этот город, а просто уничтожить как можно больше ваших войск и гейропейскопендосовского железа, максимально сохранив свои войска и вооружение.."
58,"[id219465553|Андрей], военный клоп, сгинь🤢"
59,"[id219465553|Андрей], мне необязательно заканчивать Суворовское училище чтобы ответить такому бестолковому как ты"
60,"[id50131025|Юрий], и поэтому ваших чмобиков отправляют штурмовать укрепрайоны.
Верной дорогой идёте,  товарищи."
61,"[id734928950|Socpl], значит у тебя это семейное. Папка у тебя поди генерал?"
62,"[id760603915|Анжела], вы чего такая злая? Клиент не заплатил, а Анжела?"
63,"Это правильно, сейчас надо, чтобы все решения принимались быстро, только так можно добиться успеха"
64,🇷🇺🇷🇺🇷🇺👍🇷🇺🇷🇺🇷🇺
65,"Просто, там где ВВП, сразу порядок и вопросы решаются."
66,"[id472706355|Olga], так по всей России так, перед приездом высоких гостей🤣🤣🤣🤣🤣, моментально наводят порядок🤷‍♂️"
67,"[id194489837|Виталий], С чего бы это? Приводят в порядок все и вне визитов. Вы просто на это видимо не обращаете внимание"
68,"[id789998337|Татьяна], всегда так было,  один раз обшарпанный дом закрыли тканью с рисунком, когда ВВ приезжал,"
69,"[id789998337|Татьяна], 😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂"
70,
71,КРАСАВЧИК... ВСЕ ПО ПЛАНУ.. МОЛОДЦЫ РЕБЯТА...👍👍👍
72,"Чувствуется хватка настоящего офицера! Это вам не Байден, вопросы детей которого в тупик ставят!!!"
73,"Это тот штаб Днепр, который ссыкливо бежали из Херсона?)"
74,"[id6657097|Руслан], хохлобыдло ты тут как тут.."
75,"[id6657097|Руслан], 🤣"
76,"[id51913784|Любовь], чучундра, так ты с  Белгорода? Как там бавовна?🤣 ссытесь там в подвалах?)"
77,"[id6657097|Руслан], ну тогда это отступление было стратегическим, для того, чтобы наш состав не потерял большое количество военных, и собственно чтобы гражданские не пострадали. нашли что вспомнить, сейчас посмотрите - отступают только ВСУ)"
78,"🟡🟡🟡
Поговорить на весь мир про амер военные преступления по всему миру!!! От европы до ближ востока. Разнесли Югославию, Ирак Афганистан, Ливию, Сирию - угробили миллионы жизней ни в чем неповинных. В теперь делают вид что Украина Украина Украина"
79,"Парни и правда уже заработали себе имя, всегда в самой гуще событий."
80,🙏🙏🙏❤❤❤👍
81,"Как ни крути, российские военные не боятся наступать в сторону противника, ибо в курсе, что по силе превышают его :)"
82,Отлично прокатятся по всем укроанцистам и уничтожат их остатки
83,Клоуны печальные)))
84,"Если Польша нарвется на раздачу, все кинутся ей помогать или сами начнут спасаться"
85,"[id6109869|Андрей], когда Литва начала выкобениваться с инициативами, НАТО решило временно отменить ее членство))) Недострана обо**алась жестко и выкобениваться стала не так яро)))"
86,"Ну так опять же они помогают Украине или только убивают её? Потому что пока, что я вижу, что это помощь ей идёт только во вред, а страны семёрки только наживаются на этом."
87,"[id789983845|Богдан], это и есть помощь ""цветущего сада""!
Кому за всю историю Европы (США, таки существует меньше), она помогла? Только грабить и убивать!"
88,"[id789983845|Богдан], Думаю второе) 
Украине никто, даже США, искренне не помогает. Все преследуют исключительно свои интересы, и им плевать на потери ВСУ например и прочее. Даже плевать на то, что они поддерживают агрессию террористов"
89,"Да пусть делают что хотят, все равно никак не мешает страна развиваться и налаживать связи"
90,"Поговорить громко — на весь мир про амер военные интервенции, преступления по всему миру. От европы до ближ востока. Разнесли Югославию, Ирак Афганистан, Ливию, Сирию - угробили миллионы жизней ни в чем неповинных. В теперь делают вид что Украина Украина Украина"
91,
92,"G7 интересно когда нибудт поймут что эта их ""поддержка"" Украины только вредит и им, и Украине"
93,👍🇷🇺
94,"ну так путин правильно все делает и сам лично готов все под контролем держать! потому что сейчас и нужно все видеть и за всем следить! вот это и есть президент, который делает только все для страны!"
95,Я горжусь нашим президентом! Он за всем успевает следить!
96,
97,
98,Только страна наша умудряется халтурить. Везде нужен контроль Президента России.
99,"[id695783665|Любовь], А при чем тут контроль? Путин всегда интересовался работой военных и самим ходом СВО, вот и проверил штаб на херсонском направлении, не вижу ничего такого в этом"
100,"Как по мне это обычное дело, Путин не раз показывал, что он с уважением и всё серьезностью относиться к любой ситуации, и проверка таких штабов, его обязанность как лидера страны."
101,"Учитывая постоянные угрозы Украины, нужно быть готвыми ко всему поэтому Путин лично и приехал. Это логично"
102,"Вы хоть думайте что печатаете, прежде чем тыркать пальцем...."
103,"[id69896755|Рикус], поясните более  развернуто!"
104,"[id136444264|Игорь], затирают мои сообщения 😎"
105,"[id69896755|Рикус], пишите  слова раз де льно , тогда бот их затирать не  станет пример(рикус ты настоящий пе де рас)"
106,"[id136444264|Игорь], зявало прикрути. Что за ересь такая? В коментах к любой новости обязательно что-нибудь про заданий привод.... Как вы меня бесите  ...."
107,"Ждем вскукареки, что это был двойник ))"
108,"[id762011804|Андрей], Тебе какая разница. Хоть тройник. Гадость написал и доволен собой. Самый умный."
109,
110,хотел Херсон а получит Хернос..🤣
111,"[id652217343|Капитан], только вот не пищите раньше времени, потому что ваши то всу сейчас где? в очередь в гости к бандере стоят?"
112,"[id652217343|Капитан], вы Бучу когда строить будете или нас ждёте? 😂😂😂"
113,"[id789950541|Таисия], а у вас к таракану гамасексуалисту сталину с талией.... ку-куРУСнику хрущуПОПкорн с алканавтом ельциным ...🤦‍♂🤣"
114,"[id769479720|Анатолий], пусть ваш Дуче путин строит - то что разрушил..🤣"
115,"[id652217343|Капитан], короче нас ждёте.. Так чё ли? 😂"
116,"[id769479720|Анатолий], у Дуче конец всегда один..одного за ноги подвесили а вашего заяйки... ☠🤣"
117,"[id652217343|Капитан], понятно.. На инвалидности с шизофренией дома то сидишь чёсанок? 😀"
118,"[id769479720|Анатолий], зато удобно и камФОРТно..🌐🤖👁💀"
119,"[id652217343|Капитан], ну да.. Хохлам жить легко😂"
120,"[id769479720|Анатолий], зависть сквозь слезы - грех..🙄"
121,Отксерил что ли...
122,Икона принадлежала Сердюкову? 😳
123,"[id766508812|Адвокад], 😁😁😁"
124,Кому это?
125,"[id51901874|Asad], В смысле кому? Военным. Все таки Путин часто интересуется вообще нашей спец. операцией"
126,"Здорово, что Путин помимо рабочей поездки в штабы в зоне СВО, еще и успел военных поздравить с прошедшей Пасхой"
127,и как Путин успевает всё под контролем держать...
128,"[id747901652|Дарья], ну так это его прямые обязанности) поэтому он и делает все для того чтобы у страны было шикарное будущее"
129,"В.В.Путин держит под контролем, потому что часто ему вруть, об обстановке на фронте."
130,"[id716014780|Анастасия], Вруть? Пхах, ты имела в виду ""врать""? Вот только не врут ему, вообще то в прошлый раз, когда ему докладывали - он уделил этому несколько часов) 
Успокойся уже, никто ничего не врет"
131,путин как обычно хотел Херсон а получит Хернос..🤣
132,"[id652217343|Капитан], Да заткнись ты. Одно и тоже пишешь. На большее мозгов не хватает."
133,"[id586348524|Галя], путин 20 лет с ликуем туфту гонит и ни че..а мне так комент заткнись...моя горькая правда буддет полезней чем сладкая ложь африканца путина..🤑"
134,"[id652217343|Капитан], Если бы не Путин, тебя паукам в Африке скормили."
135,"[id586348524|Галя], путинский бункер это банка с пауками..и не факт что мировой словоплёт путин окажется главным паучилой..🤦‍♂ 🤣"
136,
137,"Главное в это верить , что он там был ...."
138,Есть в системе Станиславского слово НЕ ВЕРЮ.
139,
140,"[id475429074|Нина], гораздо лучше, когда поступает продукция, где состав вообще не ясен?"
141,"[id747901652|Дарья], вы вообще о чём сейчас?"
142,"[id475429074|Нина], про состав вейпов"
143,"[id747901652|Дарья], а при чём здесь состав? Как они вообще попадают к детям. То спайсы, то вейпы. Вы вообще что городите о каком составе может идти речь вообще. Это всё должно быть запрещено к продаже. Тем более детям. Состав она ищет"
144,Полный запрет в РФ
145,неадекватность курения этого электронного мусора уже переходит все разумные пределы.😑
146,И правильно! Вейпы эти вреднее обычных сигарет! А лучше вообще не курить
147,"В стране пи...ц, они с курением борются, д,б."
148,"[id17549722|Роман], А что плохого в борьбе с Курением? От которого умирают люди и дети портят своё здоровье? Как по мне закон совершенно обдуманный."
149,"[id789983845|Богдан], стопудово! Совершенно обдуманный! Сперва в трёх чтениях принимать будут, а потом поправок ещё горку насыпят... 'Совершенно... '🤣"
150,"[id69896755|Рикус], А что в этом такого? Просто я не курю вейпы и прочее, но я так понимаю что обходить закон можно легко, и что бы компании такого не делали, и нужны будут поправки."
151,"[id789983845|Богдан], я тоже эту хрень не употребляю, хотя сигареты курю больше 20 лет. 
Никакой закон и никакие поправки не повлияют ни на что, кроме обогащения заинтересованных лиц. 
Только страх перед наказанием, в разы превосходящий жажду наживы, сможет на это повлиять. 
А так и вроде парламент при деле и кому надо при выгоде, а толку ноль..."
152,"[id17549722|Роман], Вообще то борются с употреблением табака детьми, а собственно в стране борются еще и с терроризмом, с уклонистами, и с другими проблемами. Не стоит закрывать глаза ж"
153,Нахрена придумывать велосипед??!?!! Парочка смертных приговоров за продажу детям намного дешевле и эффективней всей возни парламента...! Один фиг ничего толкового не придумают...
154,"Что значит,, могут ввести? "". А могут и не ввести, так что ль? Снова будут лазейки искать? Не только могут, обязаны ввести! Смертности мало?"
155,Пусть Беломором дымят
156,"В бюджет стало меньше приходить денег от продажи сигарет. Дрянь, производства РФ  покупать не хотят ."
157,Давай....поехали.....
158,"""Как безопасно приобрести тур и не нарваться на обман"": прижать жопу дома к дивану, если ума не хватает!)))"
159,А типа сегодня не применяют??
160,ДЕБИЛЫ БДЬ
161,Зачем постовлять что бы потом с квозь слезы и сопли беспокоиться?
162,"[id9796522|Сергей], вот это слово""квозь"" что обозначает?"
163,"Как украина всё ещё не видит того, как ими нагло пользуется Америка?"
164,"обеспокоены? ну так нехер было поставлять! только потом то киевский режим такой ответ получит, что потом и вякат ь зеленский не сможет! мы то свое защитим и можете не сомневаться!"
165,"[id789950541|Таисия], удачи... Успеха.... Фарта... 
И отсутствия команды ""сидеть, терпеть, молчать"". Типа до сих пор к нам на нашу землю ничего не прилетело?!?"
166,Ну так США чтоб не волноваться не поставляли бы оружие
167,"Ой-ой-ой, Америка ну прям сама невинность. Мы вам ракеты дадим, но вы смотрите там, только не стреляйте ими."
168,Бедный Валентин какой он замучаный. Тяжело конечно же работать там...
169,"[id104662452|Никита], конечно тяжело, зато какой опыт! они же там много чего повидать успели и помощь оказывают теперь очень даже опытную! так что нашими врачам и гордимся всей страной"
170,Спасибо вам 🙏Спасибо вам за все спасенные жизни
171,Врачам низкий поклон! Они там сейчас в невероятных условиях порой невозможное делают и вытаскивают людей с того света!
172,Здоровья вам дорогие коллеги ❤️❤️❤️❤️🌺🌺
173,"Люди там работаю день и ночь, что бы спасать жизни наших солдат, спасибо вам за вашу работу, без вас мы бы точно не справились."
174,"американских солдат там куча и они особо и не скрываются16c2fwkYH а вот американское правительство цинично говорит, чт отам никого нет...."
175,"[id730607818|Давид], а ты много видел американских солдат на Украине?"
176,Да это не для кого не секрет что там американские военные находятся
177,"Для нас это не секрет, 
а для них неизвестность....."
178,"[id735024169|Лёд], Ну как они сейчас просто сделаю мол, смотрите там никого нету, ну только может несколько тысяч наших солдат и пару десятков генералов."
179,"[id789983845|Богдан], да, прикрываясь якобы с целью гуманитарных миссий, образовательных программ, восстановление энергосистемы итд итп....."
180,Писать  будут когда  они погибнут  на Украине  — и повезут их  в Америку  хоронить в могилах ?
181,"[id768692189|Евгений], опять будут говорить, что это был гуманитарный работник"
182,"Ага , старик решил в закон поиграть !! Нашел где... в США!!"
183,"Вы еще многих не до считаетесь,бегите😡"
184,"а чего раскрывать то?) разве и так не понятно что их там дофига больше! ну! это ж запад! они своих туда и послали! думали что киевский режим на что то способен, а в итге и украина и сша опозорились по самые уши!"
185,Там весь запад сейчас на Украине. Можно вообще уже запад прямыми участниками конфликта считать
186,"🤯 еба..... моя логика сломана... Теперь я знаю кто в стране главные политические и военные эксперты, а по совместительству и ударные силы..... Пздц"
187,
188,Бербок - она самая дурная.
189,Явно лучше Шольца
190,"17 лет, ясен пень заслуженная"
191,Меркель хоть адекватная была в отличие от ее последователей!
192,и наградили железным крестом..
193,"Единственное что заслужила Меркель, что б ей свастику на лбу выттатуировали за помощь киеву в преступных действиях против мирного населения ЛДНР"
194,"[id792243991|Майра], полностью согласна с вами"
195,"теперь в Германии выступают против тех, кто вел адекватную политику и не выступал против России? мозгов у них вообще не осталось!"
196,""" Орден вручал президент ФРГ Франк-Вальтер Штайнмайер, который также отметил, что при руководстве Меркель Германия пришла к экономическому процветанию."" Ну да , дешёвый газ-нефть из России фактически подняли экономику немцев до небес, теперь друзья поменялись и экономика рухнула, уйдя в минус по прибыли ввп."
197,"У нас всегда были тесные экономические связи с Германией много 10-ков лет. Пока америкосы цепи эти не разрубили. Шредер вообще почти в России поселился. Было все культурно, мирно и самодостаточно для всех"
198,Да не будет Китай на Тайвань нападать. Зато ВПК США приподнимется за счет этих страшилок.
199,Смысл? Товарищ Си заберёт Остров без выстрела.
200,"[id787428578|Игорь], а что мешало си, забрать остров раньше?  Сибирь и Дальний восток он может забрать, но не Тайвань. Не хотят люди жить вместе с китаем, имеют право."
201,"[id264293706|Винни], д-бил, какую Сибирь? Ты хоть знаешь где мы находимся? На карте же не найдешь, фэйковая дешевка из малолеток"
202,"[id24765873|Игорь], Сибирь находится рядом с китаем, а на древних картах, дальний восток, это территория Китая. А ты и дальше переживай за Тайвань. У Тайваня есть защита, а у Сибири есть продавец. Разницу чухаешь? Так кто из нас малолетка?"
203,"[id264293706|Винни], ты дурак дешевка и пользуешься фэйкамию И карты ты эти в глаза не видел,только на мемчиках. А я ЗДЕСЬ живу, а ты дешевка ФЭЙКОВАЯ. Малолетка ты им есть малолетка"
204,"[id24765873|Игорь], вот и заткнись. И иди учи иероглифы."
205,"[id264293706|Винни], заткнешься ты, малолетка с фэйкового аккаунта, трусливое обоссаное от страха. Чего боишься? А?"
206,"Да ты смотри...г7 какой-то  запрет калякает и тут же,400 ракет тайваню да...вы че клоуны мозгами завернулись..."
207,"[id264293706|Винни], в голове твоей опилки."
208,"При такой близости острова гарпуны бесполезны, Китай может нанести удар прямо с материковой части. Пусть там янки и дальше крутятся, типо второй фронт. А так от туда оружие было бы в Украине."
209,"Будут - не будут, а вещь полезная тем что просто есть."
210,"США, согласовывая поставки Тайваню, лишь дразнит Китай и настраивает против себя.. А потом еще удивляются чего это Си с Россией сближается, а не с ними"
211,Все кому штаты начинают поставлять сначала гарпуны и стингеры почемуто начинают расширять кладбища а потом клоуны заявляют украины больше нет.Вообще дружба с дохлым гегемоном у которого нац.долг 130 проц. ВВП заканчивается потерей государственности или цветной революцией.
212,"а ведь Тайвань идет по той же дорожке, что и Украина! когда они уже это поймут и перестат себя самоуничтожать!"
213,"[id730607818|Давид], Тайвань не идёт, его ведут, как ягнёнка на закланье, а вот пастухи те же самые, что в проекте ""украина""."
214,деньги есть деньги. Пиндосы очень любят торговать оружием
215,Тайвань наш!
216,"отказаться от атомной энергии в пользу угля, странные у них понимания энергетических переходов"
217,"потому что, чтобы страна была привлекательной, нужно там деньги оставлять, а не на оружие спускать😐"
218,"[id793332418|Владимир], да и вообще, нужно поменьше нацизм поддерживать, и всё. А тут, когда такое происходит, то конечно, страны начнут идти на дно"
219,"[id793332418|Владимир], а вот пусть еще попляшут под дудку США, посмотрим тогда что они еще дальше скажут, когда страна развалится!"
220,"Политика управления у них непонятная. Концерны крупнейшие в мире уводят с их владений без спроса. Из-за дороговизны ресурсов, а они и радуются. В таком облачном будущем скоро достигнут уровня Зимбабве"
221,Ну у кремля тоже были почему-то радужные мысли. Что мол без русского газа и нефти Германия ляжет. Ну это пока неоправдалось. .
222,"[id738990580|Алекс], ну как не оправдалось, малый бизнесс в германии закрывается. Какой-то крупный хим.завод у них закрылся из-за недостачи газа, да и другие на ладан дышат. А альтернатива в виде американского СПГ слишком дорогая"
223,"[id738990580|Алекс], так она и легла и в экономическом, и в сексуальном плане под штаты."
224,"Ну так ФРГ же сами все сделали для того, чтобы просто перестать быть промышленной страной. И вообще - они же не хотят расследовать подрыв потоков"
225,"А что они ожидали? Кто захочет ввести бизнесс в стране, в которой этот самый бизнесс закрывается из-за русофобских санкций против ресурсов России?"
226,Все кто дружит с дохлым гегемоном у которого нац.долг составляет 130 проц.ВВП заканчивают потерей государственности или цветными революциями.
227,"А как оно может быть востребованным, когда от туда уходят предприятия, когда мы видим, что США просто переманивает к себе Фирмы\Фабрики и просто грубо говоря перевозит бизнес из ФРГ к себе."
228,"Вот он - тот самый искусственный интеллект, из-за которого случится конец света. Мир человеков держится на лжи."
229,"опаздывает. Попы многое уже запустили, а он только собирается"
230,"Как же всё запущено то, а он ещё тут..."
231,"подобные провокации и ""военные учения"" нормальная практика для штатов, говорить они могут только на условиях устрашения и угроз😕"
232,"[id707291212|Дамир], Ну так да, просто щас ситуация не та для Америки, когда нужно играть с огнем. Залезли в Украину, щас пытаются на Тайвань лезть. Ох и не потянут амеры."
233,"слово провокации и риски это про штаты, они не могут реально заниматься вопросами безопасности. могут только создавать подобные истории агрессии🧐"
234,"они не были бы собой, если бы не занимались очередными провокациями и угрозами... в принципе это про них"
235,Китай принял сторону РФ. Потому что они прекрасно понимают - что США реально угрожают миру. При чем постоянно
236,"И вообще, стоит перестать провоцировать Россию, правда....
Что Китай, что Россия, они молчать не станут, поэтому тут Западу стоит задуматься, что он такое творит"
237,"Как так то,господа амеры?неужели ВАМ,владетелям всего-и пипиркой по губам!"
238,"Да КНДР как-то все равно. Они, как и Иран, живут в режиме санкций десятки лет. Плевать они хотели на все это европейское и американское сообщество."
239,"США на столько глупы, что не понимают, что своими дейсвиями только все больше разжигают ненависть у всех..."
240,"Дохлый гегемон на грани дефолта со своим нац.долгом в 130 проц.ВВП не может смирится с глобальным поражением и готов ввергнуть мир в ядерный кошмар если его отправят на свалку истории,вот и мечется в конвульсиях разжигая конфликты по всему миру."
241,
242,"[id236279012|Серёжа], именно так! США устраивают конфликты по всему миру, стравливают народы дрцг с другом, а потом просто обогощаются за этот счет!"
243,
244,"как радостно читать очередную утечку данных, так хоть понятно, что Америка реально из себя представляет😂"
245,"[id721456710|Лара], сразу видно и понятно, кто и что из себя представляет. Штаты бегают с разоблочением..."
246,
247,"вели бы штаты честную и справедливую политику то и речи про утечки не было бы, потому что утекать было бы нечему😕"
248,
249,
250,"оценка ущерба, да открыто уже воюет Америка с Россией"
251,Пора этому безумцу в мир иной там его черти заждались!!!!!!!
252,"Если они выставят счет, за моральный ущерб... Мы же их букетами закидаем...."
253,"технику не жалеют, даже на дороге, что уже говорить про отправку стране, которая этого даже не ценит😁"
254,"[id721456710|Лара], ну вот лучше техника так будет страдать, чем на поле боя. Такими темпами мало что реально доедет🙄"
255,"Это фото недавно было с комментарием, что это российская техника на дорогах Крыма устроила ДТП."
256,
257,"Карма прилетела. Потому что не ясно вообще, что там амеры в Германии делают, а так же это карма за поставки вооружения террористу в лице Украины."
258,"[id793333263|Марк], ну вот, они думали, что техника дойдёт. а получается, что она даже в Европе не может быть нормально транспортирована😐"
259,недоехали бронемашины до Украины
260,"смешно.. техника даже не успела дойти, уже сломалась, уже какой-то кошмар и беспорядрк😉"
261,"Уже даже тут всё так складывается, что карма и возмездие находит их везде.
Даже тут, посмотрите, что произошло с их вооружением"
262,"Жаль,не до смерти..."
263,"Вояки, блин🤣🤣🤣✌✌✌"
264,странно... а что вообще американская техника и военные делали в Германии? Они ведь нигде не участвуют по словам Байдена...
265,Что-то пошло не так.....
266,ясен пень
267,"[id52841218|Дмитрий], ну когда нужно было показать независимость в принятии решений, а они этго не смогли, то всё встало на свои места... больше и больше людей видят, что реально представляет из себя Европа😐"
